,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
77,Kakegurui,2824,78,7.25,851640.0,1379817,10457,TV,12,Finished Airing,Summer,2017,"['Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'KlockWorx', 'DIVE II Entertainment', '81 Produce', 'Avex Pictures', 'FuRyu']",['Sentai Filmworks'],['MAPPA'],"['Drama', 'Mystery']","['High Stakes Game', 'Psychological', 'School', 'Strategy Game']",Shounen
78,Clannad,583,79,8.0,728144.0,1354198,27054,TV,23,Finished Airing,Fall,2007,"['Pony Canyon', 'TBS', 'Movic', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],"['Drama', 'Romance', 'Supernatural']",School,
79,High School DxD,2362,80,7.34,854822.0,1348270,21712,TV,12,Finished Airing,Winter,2012,"['Genco', 'Lantis', 'Media Factory', 'AT-X', 'PRA', 'Showgate', 'Atelier Musa', 'Fujimi Shobo']",['Funimation'],['TNK'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'Mythology', 'School']",
80,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,575,81,8.01,800245.0,1345493,27463,TV,13,Finished Airing,Spring,2013,"['Geneon Universal Entertainment', 'TBS', 'Delfi Sound', 'Marvelous AQL', 'Atelier Musa']",['Sentai Filmworks'],"[""Brain's Base""]","['Comedy', 'Romance']","['Love Polygon', 'School']",
81,Durarara!!,444,82,8.11,641713.0,1344821,29625,TV,24,Finished Airing,Winter,2010,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'ASCII Media Works', 'Sakura Create']",['Aniplex of America'],"[""Brain's Base""]","['Action', 'Mystery', 'Supernatural']",,
82,Bakemonogatari,219,83,8.33,700998.0,1337589,47643,TV,15,Finished Airing,Summer,2009,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Mystery', 'Romance', 'Supernatural']",Vampire,
83,Kimetsu no Yaiba Movie: Mugen Ressha-hen,73,84,8.63,875460.0,1334237,12432,Movie,1,Finished Airing,,2020,"['Aniplex', 'Shueisha']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy']",Historical,Shounen
84,Haikyuu!! Second Season,71,85,8.64,881099.0,1333257,15418,TV,25,Finished Airing,Fall,2015,"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Sentai Filmworks'],['Production I.G'],,"['School', 'Team Sports']",Shounen
85,Ansatsu Kyoushitsu 2nd Season,126,86,8.5,828303.0,1331481,17144,TV,25,Finished Airing,Winter,2016,"['Dentsu', 'Studio Hibari', 'Fuji TV', 'DAX Production', 'Avex Pictures', 'Shueisha', 'Kansai Telecasting']",['Funimation'],['Lerche'],"['Action', 'Comedy']",School,Shounen
86,Tensei shitara Slime Datta Ken,414,87,8.14,788451.0,1298451,26869,TV,24,Finished Airing,Fall,2018,"['Lantis', 'Kodansha', 'BS11', 'Bandai Namco Arts', 'Micro Magazine Publishing']",['Funimation'],['8bit'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Reincarnation']",
87,Hyouka,488,88,8.08,603867.0,1291982,25989,TV,22,Finished Airing,Spring,2012,"['Lantis', 'Kadokawa Shoten', 'KlockWorx', 'chara-ani.com', 'Animation Do']",['Funimation'],['Kyoto Animation'],"['Mystery', 'Slice of Life']",School,
88,Vinland Saga,45,89,8.73,719140.0,1289350,39681,TV,24,Finished Airing,Summer,2019,"['Production I.G', 'Dentsu', 'Kodansha', 'Twin Engine']",['Sentai Filmworks'],['Wit Studio'],"['Action', 'Adventure', 'Drama']","['Gore', 'Historical']",Seinen
89,Chuunibyou demo Koi ga Shitai!,1130,90,7.71,739786.0,1284439,17281,TV,12,Finished Airing,Fall,2012,"['Lantis', 'Pony Canyon', 'TBS', 'Rakuonsha', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],"['Comedy', 'Romance']",School,
90,Bungou Stray Dogs,882,91,7.82,637246.0,1263146,24376,TV,12,Finished Airing,Spring,2016,"['Lantis', 'Movic', 'KlockWorx', 'Bandai Namco Live Creative', 'Glovision', 'Lawson HMV Entertainment', 'Sony PCL']","['Funimation', 'Crunchyroll']",['Bones'],"['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Organized Crime', 'Super Power']",Seinen
91,Spy x Family,63,92,8.66,753074.0,1262524,37019,TV,12,Finished Airing,Spring,2022,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'TOHO animation', 'Shueisha']",['add some'],"['Wit Studio', 'CloverWorks']","['Action', 'Award Winning', 'Comedy']",Childcare,Shounen
92,Made in Abyss,61,93,8.66,678714.0,1258358,40908,TV,13,Finished Airing,Summer,2017,"['Media Factory', 'AT-X', 'Takeshobo', 'Sony Music Communications', 'Kadokawa Media House', 'Cygames', 'Kanetsu Investment', 'Kadokawa', 'Global Solutions', 'IRMA LA DOUCE']",['Sentai Filmworks'],['Kinema Citrus'],"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']","['Gore', 'Survival']",
93,Owari no Seraph,1771,94,7.49,684327.0,1251891,13153,TV,12,Finished Airing,Spring,2015,"['Rakuonsha', 'NBCUniversal Entertainment Japan', 'Shueisha']",['Funimation'],['Wit Studio'],"['Action', 'Drama', 'Supernatural']","['Military', 'Vampire']",Shounen
94,Howl no Ugoku Shiro,65,95,8.66,843597.0,1220953,26030,Movie,1,Finished Airing,,2004,"['d-rights', 'Tokuma Shoten']",['Disney Platform Distribution'],['Studio Ghibli'],"['Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']",,
95,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,72,96,8.64,777104.0,1219271,18537,TV,12,Finished Airing,Spring,2020,"['Aniplex', 'Mainichi Broadcasting System', 'Shueisha', 'JR East Marketing & Communications']",['Aniplex of America'],['A-1 Pictures'],,"['Psychological', 'Romantic Subtext', 'School']",Seinen
96,Enen no Shouboutai,1133,97,7.71,654167.0,1216007,8682,TV,24,Finished Airing,Summer,2019,"['Mainichi Broadcasting System', 'Kodansha', 'bilibili', 'DMM pictures', 'DMM Music']",['Funimation'],['David Production'],"['Action', 'Supernatural']",,Shounen
97,Mahou Shoujo Madoka★Magica,199,98,8.36,712496.0,1214810,51809,TV,12,Finished Airing,Winter,2011,"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']",['Aniplex of America'],['Shaft'],"['Award Winning', 'Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']",
98,Horimiya,351,99,8.2,710304.0,1190607,30596,TV,13,Finished Airing,Winter,2021,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'Kanetsu Investment', 'My Theater D.D.', 'Global Solutions', 'Mirai-Kojo']",['Funimation'],['CloverWorks'],,School,Shounen
99,Sakura-sou no Pet na Kanojo,478,100,8.09,677442.0,1188967,26000,TV,24,Finished Airing,Fall,2012,"['Frontier Works', 'Genco', 'Media Factory', 'Animax', 'Mainichi Broadcasting System', 'ASCII Media Works', 'Sony Music Communications']",['Sentai Filmworks'],['J.C.Staff'],"['Drama', 'Romance']","['School', 'Visual Arts']",
100,Kaichou wa Maid-sama!,571,101,8.01,694266.0,1183766,22036,TV,26,Finished Airing,Spring,2010,"['Geneon Universal Entertainment', 'TBS', 'Hakusensha', 'Half H.P Studio']",['Sentai Filmworks'],['J.C.Staff'],"['Comedy', 'Romance']",School,Shoujo
101,Deadman Wonderland,3296,102,7.16,658435.0,1182547,6602,TV,12,Finished Airing,Spring,2011,"['Kadokawa Shoten', 'Kadokawa Pictures Japan', 'KlockWorx', 'AMG MUSIC']",['Funimation'],['Manglobe'],"['Action', 'Horror', 'Sci-Fi', 'Supernatural']","['Gore', 'High Stakes Game', 'Survival']",Shounen
102,Guilty Crown,2038,103,7.42,614795.0,1167009,16803,TV,22,Finished Airing,Fall,2011,"['Aniplex', 'Dentsu', 'Movic', 'Fuji TV', 'Fujipacific Music', '1IN']",['Funimation'],['Production I.G'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Romantic Subtext', 'Super Power']",
103,Samurai Champloo,123,104,8.51,602473.0,1166142,35499,TV,26,Finished Airing,Spring,2004,"['Victor Entertainment', 'Fuji TV', 'Barnum Studio', 'Tokuma Shoten', 'flying DOG']","['Funimation', 'Geneon Entertainment USA']",['Manglobe'],"['Action', 'Adventure', 'Comedy']","['Historical', 'Samurai']",
104,Mononoke Hime,59,105,8.67,753355.0,1166148,20214,Movie,1,Finished Airing,,1997,"['Tokuma Shoten', 'Nippon Television Network']",['GKIDS'],['Studio Ghibli'],"['Action', 'Adventure', 'Award Winning', 'Fantasy']",,
105,Kobayashi-san Chi no Maid Dragon,614,106,7.97,700494.0,1161727,16644,TV,13,Finished Airing,Winter,2017,"['Lantis', 'Pony Canyon', 'ABC Animation']","['Funimation', 'Crunchyroll']",['Kyoto Animation'],"['Fantasy', 'Slice of Life']",,
106,Dragon Ball Z,386,107,8.16,800474.0,1157131,35447,TV,291,Finished Airing,Spring,1989,['Fuji TV'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",Shounen
107,Chainsaw Man,70,108,8.64,536613.0,1154887,38264,TV,12,Finished Airing,Fall,2022,['add some'],['add some'],['MAPPA'],"['Action', 'Fantasy']",Gore,Shounen
108,Kimetsu no Yaiba: Yuukaku-hen,28,109,8.82,704893.0,1154804,22714,TV,11,Finished Airing,Winter,2022,"['Aniplex', 'Shueisha']","['Aniplex of America', 'Crunchyroll']",['ufotable'],"['Action', 'Fantasy']",Historical,Shounen
109,Kuroko no Basket,497,110,8.07,669357.0,1133525,20516,TV,25,Finished Airing,Spring,2012,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Mainichi Broadcasting System', 'Banpresto', 'Shueisha', 'BS11']",['add some'],['Production I.G'],,"['School', 'Team Sports']",Shounen
110,Clannad: After Story,17,111,8.94,631642.0,1132558,68370,TV,24,Finished Airing,Fall,2008,"['Pony Canyon', 'TBS', 'Rakuonsha', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],"['Drama', 'Romance', 'Supernatural']",,
111,Kuroshitsuji,1216,112,7.67,582133.0,1120460,21842,TV,24,Finished Airing,Fall,2008,"['Aniplex', 'Square Enix', 'Yomiko Advertising', 'Mainichi Broadcasting System', 'Movic', 'Trinity Sound']","['Funimation', 'Aniplex of America']",['A-1 Pictures'],"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",Shounen
112,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,465,113,8.1,792711.0,1118339,20731,TV,24,Finished Airing,Spring,2014,"['Yomiko Advertising', 'Warner Bros. Japan', 'Kamikaze Douga', 'KlockWorx', 'Shueisha']",['VIZ Media'],['David Production'],"['Action', 'Adventure', 'Drama', 'Supernatural']",,Shounen
113,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,35,114,8.78,742114.0,1117331,15056,TV,10,Finished Airing,Fall,2016,"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Sentai Filmworks'],['Production I.G'],,"['School', 'Team Sports']",Shounen
114,Dororo,301,115,8.24,568317.0,1115370,18887,TV,24,Finished Airing,Winter,2019,['Twin Engine'],['Sentai Filmworks'],"['Tezuka Productions', 'MAPPA']","['Action', 'Adventure', 'Supernatural']","['Historical', 'Mythology', 'Samurai']",Shounen
115,Nisekoi,1455,116,7.58,629730.0,1114353,10588,TV,20,Finished Airing,Winter,2014,"['Aniplex', 'Mainichi Broadcasting System', 'Shueisha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Romance']","['Harem', 'School']",Shounen
116,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,800,117,7.86,699364.0,1113793,16810,TV,12,Finished Airing,Summer,2017,"['Studio Hibari', 'Lantis', 'Media Factory', 'AT-X', 'Sony Music Communications', 'Toranoana', 'Crunchyroll', 'Kadokawa Media House', 'AKABEiSOFT2']",['Funimation'],['Lerche'],,"['Psychological', 'School']",
117,Tokyo Revengers,536,118,8.03,601746.0,1109631,24604,TV,24,Finished Airing,Spring,2021,"['Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'AT-X', 'Ultra Super Pictures', 'Studio Mausu', 'Sammy']",['add some'],['LIDENFILMS'],"['Action', 'Drama', 'Supernatural']","['Delinquents', 'Time Travel']",Shounen
118,Kyoukai no Kanata,1065,119,7.73,527452.0,1109596,11642,TV,12,Finished Airing,Fall,2013,"['Lantis', 'Pony Canyon', 'TBS']",['Sentai Filmworks'],['Kyoto Animation'],"['Action', 'Fantasy']",School,
119,Mushoku Tensei: Isekai Ittara Honki Dasu,198,120,8.37,671045.0,1105359,27237,TV,11,Finished Airing,Winter,2021,"['Frontier Works', 'TOHO animation', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE', 'Toho Music']",['Funimation'],['Studio Bind'],"['Drama', 'Fantasy', 'Ecchi']","['Isekai', 'Reincarnation']",
120,Tokyo Ghoul:re,7406,121,6.38,652987.0,1096671,3732,TV,12,Finished Airing,Spring,2018,"['Marvelous', 'TC Entertainment']",['Funimation'],"['Pierrot', 'Pierrot Plus']","['Action', 'Fantasy', 'Horror']","['Gore', 'Psychological']",Seinen
121,Zankyou no Terror,461,122,8.1,582961.0,1095141,21196,TV,11,Finished Airing,Summer,2014,"['Aniplex', 'Dentsu', 'Fuji TV', 'Tohokushinsha Film Corporation', 'Kyoraku Industrial Holdings']",['Funimation'],['MAPPA'],"['Mystery', 'Suspense']",Psychological,
122,Shokugeki no Souma: Ni no Sara,456,123,8.1,688712.0,1079141,3043,TV,13,Finished Airing,Summer,2016,"['Dentsu', 'Lantis', 'Mainichi Broadcasting System', 'KlockWorx', 'Showgate', 'Shueisha']",['Sentai Filmworks'],['J.C.Staff'],"['Gourmet', 'Ecchi']",School,Shounen
123,Shingeki no Kyojin: The Final Season Part 2,37,124,8.77,581602.0,1071526,28531,TV,12,Finished Airing,Winter,2022,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",['add some'],['MAPPA'],"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
124,Log Horizon,680,125,7.93,555238.0,1066145,10084,TV,25,Finished Airing,Fall,2013,['NHK'],"['Funimation', 'Sentai Filmworks']",['Satelight'],"['Action', 'Adventure', 'Fantasy']","['Adult Cast', 'Video Game']",
125,Ouran Koukou Host Club,394,126,8.16,645398.0,1064021,32698,TV,26,Finished Airing,Spring,2006,"['VAP', 'Hakusensha', 'Nippon Television Network']",['Funimation'],['Bones'],"['Comedy', 'Romance']","['Crossdressing', 'Reverse Harem', 'School']",Shoujo
126,Nanatsu no Taizai: Imashime no Fukkatsu,1388,127,7.6,663143.0,1061446,3755,TV,24,Finished Airing,Winter,2018,"['Aniplex', 'Dentsu', 'Kodansha', 'Movic', 'Sammy']",['add some'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",,Shounen
127,Fate/Zero 2nd Season,97,128,8.56,674399.0,1058317,19931,TV,12,Finished Airing,Spring,2012,"['Aniplex', 'Nitroplus', 'Seikaisha', 'Notes']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy', 'Supernatural']",,
128,Devilman: Crybaby,993,129,7.76,642706.0,1056533,22598,ONA,10,Finished Airing,,2018,"['Aniplex', 'Dynamic Planning', 'Netflix']",['add some'],['Science SARU'],"['Action', 'Avant Garde', 'Horror', 'Supernatural']","['Gore', 'Mythology']",Shounen
129,Boku no Hero Academia 5th Season,2096,130,7.4,509085.0,1052193,10010,TV,25,Finished Airing,Spring,2021,"['Dentsu', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Funimation'],['Bones'],,"['School', 'Super Power']",Shounen
130,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,127,131,8.5,706988.0,1027498,37284,TV,39,Finished Airing,Spring,2016,"['Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shueisha']",['VIZ Media'],['David Production'],"['Action', 'Adventure', 'Supernatural']",,Shounen
131,Goblin Slayer,2037,132,7.42,613124.0,1024908,6849,TV,12,Finished Airing,Fall,2018,"['Sony Pictures Entertainment', 'Frontier Works', 'AT-X', 'SoftBank Creative', 'Bushiroad', 'Hakuhodo DY Music & Pictures', 'Good Smile Film', 'Artist Management Office']",['Funimation'],['White Fox'],"['Action', 'Adventure', 'Fantasy']",Gore,
132,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,152,133,8.44,726117.0,1021829,19583,TV,24,Finished Airing,Winter,2015,"['Yomiko Advertising', 'Warner Bros. Japan', 'Kamikaze Douga', 'KlockWorx', 'Shueisha']",['VIZ Media'],['David Production'],"['Action', 'Adventure', 'Drama', 'Supernatural']",,Shounen
133,Tonari no Kaibutsu-kun,1791,134,7.48,576158.0,1020525,6015,TV,13,Finished Airing,Fall,2012,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'Kodansha']","['NIS America, Inc.']","[""Brain's Base""]","['Comedy', 'Romance']",School,Shoujo
134,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,204,135,8.35,582200.0,1015449,11163,TV,13,Finished Airing,Summer,2020,"['AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa Media House', 'Kadokawa']",['add some'],['White Fox'],"['Drama', 'Fantasy', 'Suspense']","['Isekai', 'Psychological', 'Time Travel']",
135,Saiki Kusuo no Ψ-nan,164,136,8.42,563015.0,1009344,26978,TV,120,Finished Airing,Summer,2016,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Pony Canyon', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']",['Funimation'],"['J.C.Staff', 'Egg Firm']","['Comedy', 'Supernatural']","['Gag Humor', 'School', 'Super Power']",Shounen
136,Fate/stay night: Unlimited Blade Works,357,137,8.19,637065.0,1005932,15825,TV,12,Finished Airing,Fall,2014,"['Aniplex', 'Notes']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy', 'Supernatural']",,
137,Gintama,18,138,8.94,375199.0,1005351,57005,TV,201,Finished Airing,Spring,2006,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Trinity Sound', 'Audio Highs', 'Miracle Robo', 'Shueisha']","['Sentai Filmworks', 'Crunchyroll']",['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
138,Mahouka Koukou no Rettousei,2072,139,7.41,557026.0,1005260,10775,TV,26,Finished Airing,Spring,2014,"['Aniplex', 'Square Enix', 'Movic', 'ASCII Media Works']",['Aniplex of America'],['Madhouse'],"['Action', 'Romance', 'Sci-Fi', 'Supernatural']",School,
139,K-On!,828,140,7.85,546087.0,999469,22970,TV,13,Finished Airing,Spring,2009,"['Pony Canyon', 'TBS', 'Movic', 'Rakuonsha', 'Animation Do']","['Bandai Entertainment', 'Sentai Filmworks']",['Kyoto Animation'],,"['CGDCT', 'Music', 'School']",
140,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,330,141,8.22,645673.0,996072,15607,TV,13,Finished Airing,Spring,2015,"['TBS', 'Marvelous AQL', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],['feel.'],"['Comedy', 'Romance']","['Love Polygon', 'School']",
141,Magi: The Labyrinth of Magic,555,142,8.02,526584.0,991556,8915,TV,25,Finished Airing,Fall,2012,"['Aniplex', 'Dentsu', 'Shogakukan-Shueisha Productions', 'Mainichi Broadcasting System', 'Movic', 'GYAO!']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",,Shounen
142,Tonari no Totoro,296,143,8.25,643041.0,986525,7765,Movie,1,Finished Airing,,1988,"['Studio Fantasia', 'Streamline Pictures']","['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Adventure', 'Award Winning', 'Supernatural']",,
143,Date A Live,3294,144,7.16,553889.0,975486,9362,TV,12,Finished Airing,Spring,2013,"['AIC', 'Kadokawa Shoten', 'AT-X', 'Nippon Columbia', 'Fujimi Shobo']",['Funimation'],['AIC PLUS+'],"['Comedy', 'Romance', 'Sci-Fi']","['Harem', 'Mecha', 'School']",
144,Golden Time,1054,145,7.74,513915.0,971390,12488,TV,24,Finished Airing,Fall,2013,"['Genco', 'Starchild Records']",['Sentai Filmworks'],['J.C.Staff'],"['Comedy', 'Drama', 'Romance']",Love Polygon,
145,ReLIFE,612,146,7.98,543071.0,971262,9551,TV,13,Finished Airing,Summer,2016,"['Aniplex', 'Half H.P Studio', 'comico', 'Hakuhodo DY Media Partners', 'Lawson', 'C & I entertainment', 'TMS Music']","['Funimation', 'Crunchyroll']",['TMS Entertainment'],"['Drama', 'Romance']",School,
146,Dragon Ball,632,147,7.96,629015.0,970712,14644,TV,153,Finished Airing,Winter,1986,['Fuji TV'],"['Funimation', 'Harmony Gold']",['Toei Animation'],"['Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",Shounen
147,Sword Art Online: Alicization,1528,148,7.56,573384.0,970238,6952,TV,24,Finished Airing,Fall,2018,"['Aniplex', 'Genco', 'Bandai Namco Entertainment', 'Egg Firm', 'Straight Edge', 'Kadokawa']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",Video Game,
148,Monster,26,149,8.86,348173.0,969926,44850,TV,74,Finished Airing,Spring,2004,"['VAP', 'Shogakukan-Shueisha Productions', 'Nippon Television Network']",['VIZ Media'],['Madhouse'],"['Drama', 'Mystery', 'Suspense']","['Adult Cast', 'Psychological']",Seinen
149,Prison School,1378,150,7.61,563102.0,950630,7021,TV,12,Finished Airing,Summer,2015,"['Genco', 'Kodansha', 'Movic', 'Warner Bros. Japan', 'KlockWorx', 'Showgate']",['Funimation'],['J.C.Staff'],"['Comedy', 'Romance', 'Ecchi']","['Gag Humor', 'School']",Seinen
150,Overlord II,1002,151,7.76,586549.0,945604,4260,TV,13,Finished Airing,Winter,2018,"['AT-X', 'Enterbrain', 'Grooove', 'Hakuhodo DY Music & Pictures', 'NTT Plala', 'Kadokawa']",['Funimation'],['Madhouse'],"['Action', 'Adventure', 'Fantasy']",Isekai,
151,Black Lagoon,539,152,8.03,461525.0,939321,17229,TV,12,Finished Airing,Spring,2006,"['Geneon Universal Entertainment', 'Shogakukan']","['Funimation', 'Geneon Entertainment USA']",['Madhouse'],,"['Adult Cast', 'Organized Crime']",Seinen
152,Fairy Tail (2014),1232,153,7.66,527815.0,937639,11755,TV,102,Finished Airing,Spring,2014,"['TV Tokyo', 'Dentsu']",['Funimation'],"['A-1 Pictures', 'Bridge']","['Action', 'Adventure', 'Fantasy']",,Shounen
153,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,88,154,8.58,618349.0,930387,29772,TV,39,Finished Airing,Fall,2018,"['Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shueisha']",['VIZ Media'],['David Production'],"['Action', 'Adventure', 'Supernatural']",Organized Crime,Shounen
154,Dr. Stone: Stone Wars,370,155,8.18,511316.0,921962,7009,TV,11,Finished Airing,Winter,2021,"['TOHO animation', 'Shueisha', 'Toho Music', '8PAN']",['Funimation'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Sci-Fi']","['Survival', 'Time Travel']",Shounen
155,Shokugeki no Souma: San no Sara,558,156,8.02,561799.0,920524,2620,TV,12,Finished Airing,Fall,2017,"['Lantis', 'Warner Bros. Japan', 'KlockWorx', 'Shueisha']",['Sentai Filmworks'],['J.C.Staff'],"['Gourmet', 'Ecchi']",School,Shounen
156,Fate/stay night,2656,157,7.28,495383.0,903730,7113,TV,24,Finished Airing,Winter,2006,"['Geneon Universal Entertainment', 'Frontier Works', 'TBS', 'KlockWorx', 'Notes']","['Sentai Filmworks', 'Geneon Entertainment USA']",['Studio Deen'],"['Action', 'Fantasy', 'Romance', 'Supernatural']",,
157,Darker than Black: Kuro no Keiyakusha,490,158,8.07,423300.0,903411,16284,TV,25,Finished Airing,Spring,2007,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'Myrica Music']",['Funimation'],['Bones'],"['Action', 'Mystery', 'Sci-Fi']",Super Power,
158,Wotaku ni Koi wa Muzukashii,661,159,7.94,480672.0,902088,10811,TV,11,Finished Airing,Spring,2018,"['Aniplex', 'Dentsu', 'Fuji TV', 'Half H.P Studio', 'Ichijinsha', 'Kanetsu Investment', 'Christmas Holly']",['add some'],['A-1 Pictures'],,"['Adult Cast', 'Otaku Culture', 'Workplace']",
159,"Kanojo, Okarishimasu",3617,160,7.1,571024.0,897187,8057,TV,12,Finished Airing,Summer,2020,"['Mainichi Broadcasting System', 'Kodansha', 'DMM pictures', 'DMM Music']",['add some'],['TMS Entertainment'],"['Comedy', 'Romance']",,Shounen
160,Tenki no Ko,249,161,8.3,536633.0,894975,11355,Movie,1,Finished Airing,,2019,"['Toho', 'Lawson HMV Entertainment', 'JR East Marketing & Communications', 'Kadokawa', 'voque ting', 'STORY', 'Lawson Entertainment']",['GKIDS'],['CoMix Wave Films'],"['Award Winning', 'Drama', 'Fantasy', 'Romance']",,
161,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,2980,162,7.22,518117.0,894751,8086,TV,13,Finished Airing,Summer,2013,"['Geneon Universal Entertainment', 'Studio Hibari', 'Mainichi Broadcasting System', 'Showgate']",['Funimation'],['Lerche'],"['Horror', 'Mystery']","['High Stakes Game', 'Psychological', 'School', 'Survival']",
162,Byousoku 5 Centimeter,1439,163,7.58,535164.0,894331,10594,Movie,3,Finished Airing,,2007,['add some'],"['ADV Films', 'Bandai Entertainment', 'Discotek Media', 'GKIDS', 'Crunchyroll']",['CoMix Wave Films'],"['Drama', 'Romance']",,
