Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Genres,Demographic
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,82,284,8.61,408050,644410,9741,Movie,1,Finished Airing,,2019,Drama,
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,82,284,8.61,408050,644410,9741,Movie,1,Finished Airing,,2019,Romance,
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,82,284,8.61,408050,644410,9741,Movie,1,Finished Airing,,2019,Supernatural,
Suzumiya Haruhi no Shoushitsu,83,333,8.61,296717,581852,13067,Movie,1,Finished Airing,,2010,Award Winning,
Suzumiya Haruhi no Shoushitsu,83,333,8.61,296717,581852,13067,Movie,1,Finished Airing,,2010,Mystery,
Suzumiya Haruhi no Shoushitsu,83,333,8.61,296717,581852,13067,Movie,1,Finished Airing,,2010,Sci-Fi,
Suzumiya Haruhi no Shoushitsu,83,333,8.61,296717,581852,13067,Movie,1,Finished Airing,,2010,Supernatural,
Mushishi Zoku Shou: Suzu no Shizuku,84,1629,8.6,47566,120959,210,Movie,1,Finished Airing,,2015,Adventure,Seinen
Mushishi Zoku Shou: Suzu no Shizuku,84,1629,8.6,47566,120959,210,Movie,1,Finished Airing,,2015,Fantasy,Seinen
Mushishi Zoku Shou: Suzu no Shizuku,84,1629,8.6,47566,120959,210,Movie,1,Finished Airing,,2015,Mystery,Seinen
Mushishi Zoku Shou: Suzu no Shizuku,84,1629,8.6,47566,120959,210,Movie,1,Finished Airing,,2015,Slice of Life,Seinen
Mushishi Zoku Shou: Suzu no Shizuku,84,1629,8.6,47566,120959,210,Movie,1,Finished Airing,,2015,Supernatural,Seinen
Hajime no Ippo: Rising,85,921,8.59,129023,233980,1150,TV,25,Finished Airing,Fall,2013,,Shounen
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,86,154,8.58,616264,927397,29713,TV,39,Finished Airing,Fall,2018,Action,Shounen
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,86,154,8.58,616264,927397,29713,TV,39,Finished Airing,Fall,2018,Adventure,Shounen
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,86,154,8.58,616264,927397,29713,TV,39,Finished Airing,Fall,2018,Supernatural,Shounen
Kizumonogatari II: Nekketsu-hen,87,488,8.58,251635,416641,2248,Movie,1,Finished Airing,,2016,Action,
Kizumonogatari II: Nekketsu-hen,87,488,8.58,251635,416641,2248,Movie,1,Finished Airing,,2016,Mystery,
Kizumonogatari II: Nekketsu-hen,87,488,8.58,251635,416641,2248,Movie,1,Finished Airing,,2016,Supernatural,
Natsume Yuujinchou San,88,903,8.58,111904,239471,1351,TV,13,Finished Airing,Summer,2011,Drama,Shoujo
Natsume Yuujinchou San,88,903,8.58,111904,239471,1351,TV,13,Finished Airing,Summer,2011,Slice of Life,Shoujo
Natsume Yuujinchou San,88,903,8.58,111904,239471,1351,TV,13,Finished Airing,Summer,2011,Supernatural,Shoujo
Ookami Kodomo no Ame to Yuki,89,219,8.58,436775,770494,10972,Movie,1,Finished Airing,,2012,Award Winning,
Ookami Kodomo no Ame to Yuki,89,219,8.58,436775,770494,10972,Movie,1,Finished Airing,,2012,Fantasy,
Ookami Kodomo no Ame to Yuki,89,219,8.58,436775,770494,10972,Movie,1,Finished Airing,,2012,Slice of Life,
Natsume Yuujinchou Go,90,1238,8.57,69802,173071,793,TV,11,Finished Airing,Fall,2016,Drama,Shoujo
Natsume Yuujinchou Go,90,1238,8.57,69802,173071,793,TV,11,Finished Airing,Fall,2016,Slice of Life,Shoujo
Natsume Yuujinchou Go,90,1238,8.57,69802,173071,793,TV,11,Finished Airing,Fall,2016,Supernatural,Shoujo
Shouwa Genroku Rakugo Shinjuu,91,785,8.57,90132,277394,5652,TV,13,Finished Airing,Winter,2016,,Josei
Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,92,1060,8.57,95394,203606,930,Movie,1,Finished Airing,,2009,Action,
Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,92,1060,8.57,95394,203606,930,Movie,1,Finished Airing,,2009,Sci-Fi,
Yojouhan Shinwa Taikei,93,483,8.57,135901,419864,17418,TV,11,Finished Airing,Spring,2010,Award Winning,
Yojouhan Shinwa Taikei,93,483,8.57,135901,419864,17418,TV,11,Finished Airing,Spring,2010,Comedy,
Yojouhan Shinwa Taikei,93,483,8.57,135901,419864,17418,TV,11,Finished Airing,Spring,2010,Mystery,
Yojouhan Shinwa Taikei,93,483,8.57,135901,419864,17418,TV,11,Finished Airing,Spring,2010,Romance,
Ousama Ranking,94,359,8.56,275778,538258,11471,TV,23,Finished Airing,Fall,2021,Adventure,
Ousama Ranking,94,359,8.56,275778,538258,11471,TV,23,Finished Airing,Fall,2021,Fantasy,
Fate/Zero 2nd Season,95,128,8.56,673439,1056717,19929,TV,12,Finished Airing,Spring,2012,Action,
Fate/Zero 2nd Season,95,128,8.56,673439,1056717,19929,TV,12,Finished Airing,Spring,2012,Fantasy,
Fate/Zero 2nd Season,95,128,8.56,673439,1056717,19929,TV,12,Finished Airing,Spring,2012,Supernatural,
Fruits Basket 2nd Season,96,443,8.56,226945,452374,5549,TV,25,Finished Airing,Spring,2020,Drama,Shoujo
Fruits Basket 2nd Season,96,443,8.56,226945,452374,5549,TV,25,Finished Airing,Spring,2020,Romance,Shoujo
Fruits Basket 2nd Season,96,443,8.56,226945,452374,5549,TV,25,Finished Airing,Spring,2020,Supernatural,Shoujo
Karakai Jouzu no Takagi-san Movie,97,2833,8.56,15712,50079,550,Movie,1,Finished Airing,,2022,,Shounen
Kenpuu Denki Berserk,98,328,8.56,313931,589412,24527,TV,25,Finished Airing,Fall,1997,Action,Seinen
Kenpuu Denki Berserk,98,328,8.56,313931,589412,24527,TV,25,Finished Airing,Fall,1997,Adventure,Seinen
Kenpuu Denki Berserk,98,328,8.56,313931,589412,24527,TV,25,Finished Airing,Fall,1997,Drama,Seinen
Kenpuu Denki Berserk,98,328,8.56,313931,589412,24527,TV,25,Finished Airing,Fall,1997,Fantasy,Seinen
Kenpuu Denki Berserk,98,328,8.56,313931,589412,24527,TV,25,Finished Airing,Fall,1997,Horror,Seinen
Kimi no Suizou wo Tabetai,99,176,8.56,514804,863453,18947,Movie,1,Finished Airing,,2018,Drama,
Kimi no Suizou wo Tabetai,99,176,8.56,514804,863453,18947,Movie,1,Finished Airing,,2018,Romance,
Haikyuu!! To the Top Part 2,100,236,8.55,428865,731175,5828,TV,12,Finished Airing,Fall,2020,,Shounen
Zoku Natsume Yuujinchou,101,913,8.55,119303,236147,1397,TV,13,Finished Airing,Winter,2009,Drama,Shoujo
Zoku Natsume Yuujinchou,101,913,8.55,119303,236147,1397,TV,13,Finished Airing,Winter,2009,Slice of Life,Shoujo
Zoku Natsume Yuujinchou,101,913,8.55,119303,236147,1397,TV,13,Finished Airing,Winter,2009,Supernatural,Shoujo
Neon Genesis Evangelion: The End of Evangelion,102,178,8.55,570041,855332,26534,Movie,1,Finished Airing,,1997,Avant Garde,
Neon Genesis Evangelion: The End of Evangelion,102,178,8.55,570041,855332,26534,Movie,1,Finished Airing,,1997,Drama,
Neon Genesis Evangelion: The End of Evangelion,102,178,8.55,570041,855332,26534,Movie,1,Finished Airing,,1997,Sci-Fi,
Mushishi: Hihamukage,103,1526,8.54,63369,131238,180,Special,1,Finished Airing,,2014,Adventure,Seinen
Mushishi: Hihamukage,103,1526,8.54,63369,131238,180,Special,1,Finished Airing,,2014,Fantasy,Seinen
Mushishi: Hihamukage,103,1526,8.54,63369,131238,180,Special,1,Finished Airing,,2014,Mystery,Seinen
Mushishi: Hihamukage,103,1526,8.54,63369,131238,180,Special,1,Finished Airing,,2014,Slice of Life,Seinen
Mushishi: Hihamukage,103,1526,8.54,63369,131238,180,Special,1,Finished Airing,,2014,Supernatural,Seinen
Slam Dunk,104,790,8.54,125961,275807,6688,TV,101,Finished Airing,Fall,1993,,Shounen
Bakuman. 3rd Season,105,671,8.54,186689,317247,2916,TV,25,Finished Airing,Fall,2012,Comedy,Shounen
Bakuman. 3rd Season,105,671,8.54,186689,317247,2916,TV,25,Finished Airing,Fall,2012,Drama,Shounen
Bakuman. 3rd Season,105,671,8.54,186689,317247,2916,TV,25,Finished Airing,Fall,2012,Romance,Shounen
Kara no Kyoukai Movie 5: Mujun Rasen,106,946,8.53,126305,227693,4454,Movie,1,Finished Airing,,2008,Action,
Kara no Kyoukai Movie 5: Mujun Rasen,106,946,8.53,126305,227693,4454,Movie,1,Finished Airing,,2008,Drama,
Kara no Kyoukai Movie 5: Mujun Rasen,106,946,8.53,126305,227693,4454,Movie,1,Finished Airing,,2008,Mystery,
Kara no Kyoukai Movie 5: Mujun Rasen,106,946,8.53,126305,227693,4454,Movie,1,Finished Airing,,2008,Romance,
Kara no Kyoukai Movie 5: Mujun Rasen,106,946,8.53,126305,227693,4454,Movie,1,Finished Airing,,2008,Supernatural,
Kara no Kyoukai Movie 5: Mujun Rasen,106,946,8.53,126305,227693,4454,Movie,1,Finished Airing,,2008,Suspense,
Nana,107,322,8.53,229153,601621,26315,TV,47,Finished Airing,Spring,2006,Drama,Shoujo
Nana,107,322,8.53,229153,601621,26315,TV,47,Finished Airing,Spring,2006,Romance,Shoujo
Perfect Blue,108,297,8.53,334939,628595,17000,Movie,1,Finished Airing,,1998,Avant Garde,
Perfect Blue,108,297,8.53,334939,628595,17000,Movie,1,Finished Airing,,1998,Drama,
Perfect Blue,108,297,8.53,334939,628595,17000,Movie,1,Finished Airing,,1998,Horror,
Road of Naruto,109,4330,8.53,13509,21530,90,ONA,1,Finished Airing,,2022,Action,Shounen
Road of Naruto,109,4330,8.53,13509,21530,90,ONA,1,Finished Airing,,2022,Fantasy,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Action,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Award Winning,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Drama,Shounen
Shingeki no Kyojin,110,1,8.53,2599935,3657340,160121,TV,25,Finished Airing,Spring,2013,Suspense,Shounen
Shoujo☆Kageki Revue Starlight Movie,111,5070,8.53,5636,14636,591,Movie,1,Finished Airing,,2021,,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Adventure,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Comedy,
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,Drama,
Steins;Gate 0,113,191,8.53,391636,811881,11174,TV,23,Finished Airing,Spring,2018,Drama,
Steins;Gate 0,113,191,8.53,391636,811881,11174,TV,23,Finished Airing,Spring,2018,Sci-Fi,
Steins;Gate 0,113,191,8.53,391636,811881,11174,TV,23,Finished Airing,Spring,2018,Suspense,
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Mystery,Shounen
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Supernatural,Shounen
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Suspense,Shounen
Yuru Camp△ Season 2,115,1082,8.53,81975,199655,2823,TV,13,Finished Airing,Winter,2021,,
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Mystery,Shounen
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Sci-Fi,Shounen
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Suspense,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Action,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Comedy,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Sci-Fi,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Action,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Comedy,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Sci-Fi,Shounen
Kimetsu no Yaiba,119,7,8.52,1871120,2706616,85956,TV,26,Finished Airing,Spring,2019,Action,Shounen
Kimetsu no Yaiba,119,7,8.52,1871120,2706616,85956,TV,26,Finished Airing,Spring,2019,Award Winning,Shounen
Kimetsu no Yaiba,119,7,8.52,1871120,2706616,85956,TV,26,Finished Airing,Spring,2019,Fantasy,Shounen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Action,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Mystery,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Sci-Fi,Seinen
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Action,
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Adventure,
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Comedy,
Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,122,595,8.51,204839,353609,3328,Movie,1,Finished Airing,,2019,Action,
Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,122,595,8.51,204839,353609,3328,Movie,1,Finished Airing,,2019,Fantasy,
Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,122,595,8.51,204839,353609,3328,Movie,1,Finished Airing,,2019,Supernatural,
Hotaru no Haka,123,306,8.51,369906,621294,7382,Movie,1,Finished Airing,,1988,,
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,Action,Shounen
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,Comedy,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,125,131,8.5,704923,1024630,37196,TV,39,Finished Airing,Spring,2016,Action,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,125,131,8.5,704923,1024630,37196,TV,39,Finished Airing,Spring,2016,Adventure,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,125,131,8.5,704923,1024630,37196,TV,39,Finished Airing,Spring,2016,Supernatural,Shounen
Uchuu Kyoudai,126,1155,8.5,50686,184123,3775,TV,99,Finished Airing,Spring,2012,Comedy,Seinen
Uchuu Kyoudai,126,1155,8.5,50686,184123,3775,TV,99,Finished Airing,Spring,2012,Sci-Fi,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Action,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Comedy,Seinen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Action,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Drama,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Suspense,Shounen
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,Action,
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,Comedy,
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,Supernatural,
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,Fantasy,Shounen
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,Sci-Fi,Shounen
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,Slice of Life,Shounen
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Action,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Adventure,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Drama,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Suspense,Shoujo
Jujutsu Kaisen 0 Movie,132,285,8.49,323171,643546,8354,Movie,1,Finished Airing,,2021,Action,Shounen
Jujutsu Kaisen 0 Movie,132,285,8.49,323171,643546,8354,Movie,1,Finished Airing,,2021,Fantasy,Shounen
Rainbow: Nisha Rokubou no Shichinin,133,550,8.48,149802,375206,8177,TV,26,Finished Airing,Spring,2010,Drama,Seinen
Rainbow: Nisha Rokubou no Shichinin,133,550,8.48,149802,375206,8177,TV,26,Finished Airing,Spring,2010,Suspense,Seinen
Yuru Camp△ Movie,134,2554,8.48,12884,60742,304,Movie,1,Finished Airing,,2022,,
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,Drama,Josei
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,Sports,Josei
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,Drama,Shoujo
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,Romance,Shoujo
Gintama: The Semi-Final,137,2437,8.47,32272,65919,229,Special,2,Finished Airing,,2021,Action,Shounen
Gintama: The Semi-Final,137,2437,8.47,32272,65919,229,Special,2,Finished Airing,,2021,Comedy,Shounen
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Award Winning,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Drama,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Mystery,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Suspense,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Adventure,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Comedy,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Fantasy,
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,,Shounen
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Action,
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Adventure,
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Drama,
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Fantasy,
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Mystery,
Owarimonogatari,142,441,8.45,222620,454639,2779,TV,12,Finished Airing,Fall,2015,Comedy,
Owarimonogatari,142,441,8.45,222620,454639,2779,TV,12,Finished Airing,Fall,2015,Mystery,
Owarimonogatari,142,441,8.45,222620,454639,2779,TV,12,Finished Airing,Fall,2015,Supernatural,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Drama,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Fantasy,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Suspense,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,Drama,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,Sci-Fi,
Yuu☆Yuu☆Hakusho,145,290,8.45,309444,640793,21254,TV,112,Finished Airing,Fall,1992,Action,Shounen
Yuu☆Yuu☆Hakusho,145,290,8.45,309444,640793,21254,TV,112,Finished Airing,Fall,1992,Comedy,Shounen
Yuu☆Yuu☆Hakusho,145,290,8.45,309444,640793,21254,TV,112,Finished Airing,Fall,1992,Supernatural,Shounen
Zoku Owarimonogatari,146,1031,8.45,98180,210264,935,Movie,6,Finished Airing,,2018,Comedy,
Zoku Owarimonogatari,146,1031,8.45,98180,210264,935,Movie,6,Finished Airing,,2018,Mystery,
Zoku Owarimonogatari,146,1031,8.45,98180,210264,935,Movie,6,Finished Airing,,2018,Supernatural,
Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,Action,Seinen
Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,Adventure,Seinen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,Action,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,Adventure,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,Drama,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,Supernatural,Shounen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Adventure,Seinen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Fantasy,Seinen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Mystery,Seinen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Slice of Life,Seinen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Supernatural,Seinen
Saenai Heroine no Sodatekata Fine,152,1275,8.44,72954,167586,2343,Movie,1,Finished Airing,,2019,Comedy,
Saenai Heroine no Sodatekata Fine,152,1275,8.44,72954,167586,2343,Movie,1,Finished Airing,,2019,Romance,
Tian Guan Ci Fu Special,153,3328,8.44,18907,37266,378,ONA,1,Finished Airing,,2021,Drama,
Tian Guan Ci Fu Special,153,3328,8.44,18907,37266,378,ONA,1,Finished Airing,,2021,Supernatural,
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,Drama,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,Romance,Shounen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Action,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Award Winning,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Sci-Fi,Seinen
Mo Dao Zu Shi: Xian Yun Pian,156,1952,8.43,43177,94902,1133,ONA,8,Finished Airing,,2019,Action,
