Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Funimation,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Funimation,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Funimation,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Action,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Action,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Adventure,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Adventure,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Horror,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Horror,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Sci-Fi,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Bandai Entertainment,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Action,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Action,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Adventure,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Adventure,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Horror,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Horror,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Sci-Fi,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Kodansha,Geneon Entertainment USA,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Action,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Action,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Adventure,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Adventure,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Horror,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Horror,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Sci-Fi,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Funimation,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Action,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Action,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Adventure,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Adventure,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Horror,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Horror,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Sci-Fi,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Bandai Entertainment,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Action,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Action,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Adventure,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Adventure,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Horror,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Horror,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Sci-Fi,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Toho,Geneon Entertainment USA,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Action,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Action,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Adventure,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Adventure,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Horror,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Horror,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Sci-Fi,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Funimation,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Action,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Action,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Adventure,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Adventure,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Horror,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Horror,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Sci-Fi,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Bandai Entertainment,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Action,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Action,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Adventure,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Adventure,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Horror,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Horror,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Sci-Fi,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Sci-Fi,Military,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Supernatural,Gore,Seinen
Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,Streamline Pictures,Geneon Entertainment USA,Tokyo Movie Shinsha,Supernatural,Military,Seinen
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Drama,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Fantasy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Fantasy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Romance,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Nelvana,Madhouse,Romance,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Drama,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Fantasy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Fantasy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Romance,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,NIS America,Madhouse,Romance,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Drama,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Fantasy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Fantasy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Romance,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Inc.,Madhouse,Romance,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Drama,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Fantasy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Fantasy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Romance,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,NHK,Geneon Entertainment USA,Madhouse,Romance,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Drama,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Fantasy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Fantasy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Romance,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Nelvana,Madhouse,Romance,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Drama,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Fantasy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Fantasy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Romance,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,NIS America,Madhouse,Romance,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Drama,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Fantasy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Fantasy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Romance,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Inc.,Madhouse,Romance,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Drama,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Fantasy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Fantasy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Romance,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Kodansha,Geneon Entertainment USA,Madhouse,Romance,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Sogo Vision,Nelvana,Madhouse,Adventure,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Sogo Vision,Nelvana,Madhouse,Adventure,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Sogo Vision,Nelvana,Madhouse,Comedy,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Sogo Vision,Nelvana,Madhouse,Comedy,School,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Sogo Vision,Nelvana,Madhouse,Drama,Mahou Shoujo,Shoujo
Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,Sogo Vision,Nelvana,Madhouse,Drama,School,Shoujo
