Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Themes,Demographic
Zoku Sayonara Zetsubou Sensei,739,1557,7.9,57807,127811,495,TV,13,Finished Airing,Winter,2008,Parody,Shounen
Zoku Sayonara Zetsubou Sensei,739,1557,7.9,57807,127811,495,TV,13,Finished Airing,Winter,2008,School,Shounen
Aria the Avvenire,740,3971,7.89,10196,26098,103,Special,3,Finished Airing,,2015,Iyashikei,Shounen
Code Geass: Hangyaku no Lelouch I - Koudou,741,1958,7.89,35553,94309,180,Movie,1,Finished Airing,,2017,Mecha,
Code Geass: Hangyaku no Lelouch I - Koudou,741,1958,7.89,35553,94309,180,Movie,1,Finished Airing,,2017,Military,
Code Geass: Hangyaku no Lelouch I - Koudou,741,1958,7.89,35553,94309,180,Movie,1,Finished Airing,,2017,School,
Code Geass: Hangyaku no Lelouch I - Koudou,741,1958,7.89,35553,94309,180,Movie,1,Finished Airing,,2017,Super Power,
Dance Dance Danseur,742,2276,7.89,28467,73970,600,TV,11,Finished Airing,Spring,2022,Performing Arts,Seinen
Death Billiards,743,944,7.89,132309,229739,326,Movie,1,Finished Airing,,2013,Adult Cast,
Death Billiards,743,944,7.89,132309,229739,326,Movie,1,Finished Airing,,2013,High Stakes Game,
Death Billiards,743,944,7.89,132309,229739,326,Movie,1,Finished Airing,,2013,Psychological,
Dramaturgy,744,7421,7.89,3654,5692,34,Music,1,Finished Airing,,2017,Music,
ef: A Tale of Memories.,745,874,7.89,105382,248042,2745,TV,12,Finished Airing,Fall,2007,,
Free! Eternal Summer: Kindan no All Hard!,746,2007,7.89,44167,90626,196,Special,1,Finished Airing,,2015,School,
Higurashi no Naku Koro ni,747,221,7.89,378091,769346,20511,TV,26,Finished Airing,Spring,2006,Gore,
Higurashi no Naku Koro ni,747,221,7.89,378091,769346,20511,TV,26,Finished Airing,Spring,2006,Psychological,
Initial D Third Stage,748,1306,7.89,101280,162636,608,Movie,1,Finished Airing,,2001,Racing,Seinen
Jigoku Shoujo Futakomori,749,1354,7.89,65847,155635,687,TV,26,Finished Airing,Fall,2006,Psychological,
Karigurashi no Arrietty,750,660,7.89,201771,320462,1060,Movie,1,Finished Airing,,2010,,
Kidou Senshi Zeta Gundam,751,2375,7.89,34727,68650,2056,TV,50,Finished Airing,Spring,1985,Mecha,
Kidou Senshi Zeta Gundam,751,2375,7.89,34727,68650,2056,TV,50,Finished Airing,Spring,1985,Military,
Kidou Senshi Zeta Gundam,751,2375,7.89,34727,68650,2056,TV,50,Finished Airing,Spring,1985,Space,
Macross F,752,1439,7.89,65440,142337,1845,TV,25,Finished Airing,Spring,2008,Mecha,
Macross F,752,1439,7.89,65440,142337,1845,TV,25,Finished Airing,Spring,2008,Military,
Macross F,752,1439,7.89,65440,142337,1845,TV,25,Finished Airing,Spring,2008,Music,
Macross F,752,1439,7.89,65440,142337,1845,TV,25,Finished Airing,Spring,2008,Space,
Ookiku Furikabutte,753,1920,7.89,39723,97164,1697,TV,25,Finished Airing,Spring,2007,Team Sports,Seinen
Quanzhi Gaoshou,754,600,7.89,167873,352179,3812,ONA,12,Finished Airing,,2017,Video Game,
Saiunkoku Monogatari,755,1990,7.89,34182,91987,1108,TV,39,Finished Airing,Spring,2006,Historical,Shoujo
Saiunkoku Monogatari,755,1990,7.89,34182,91987,1108,TV,39,Finished Airing,Spring,2006,Reverse Harem,Shoujo
School Rumble,756,673,7.89,145217,316790,5105,TV,26,Finished Airing,Fall,2004,Gag Humor,Shounen
School Rumble,756,673,7.89,145217,316790,5105,TV,26,Finished Airing,Fall,2004,Love Polygon,Shounen
School Rumble,756,673,7.89,145217,316790,5105,TV,26,Finished Airing,Fall,2004,School,Shounen
Shijou Saikyou no Deshi Kenichi OVA,757,2696,7.89,27754,55162,103,OVA,11,Finished Airing,,2012,Martial Arts,Shounen
Shijou Saikyou no Deshi Kenichi OVA,757,2696,7.89,27754,55162,103,OVA,11,Finished Airing,,2012,School,Shounen
Tennis no Ouji-sama: Zenkoku Taikai-hen,758,3016,7.89,24649,44695,64,OVA,13,Finished Airing,,2006,,Shounen
Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,759,3405,7.89,19972,35941,38,OVA,6,Finished Airing,,2007,,Shounen
Les Misérables: Shoujo Cosette,760,3880,7.88,8819,27513,253,TV,52,Finished Airing,Winter,2007,Historical,
Megalo Box,761,409,7.88,256592,481105,3357,TV,13,Finished Airing,Spring,2018,Combat Sports,
One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,762,3372,7.88,19227,36461,25,Special,1,Finished Airing,,2017,,Shounen
Sekaiichi Hatsukoi OVA,763,2374,7.88,36257,68673,126,OVA,2,Finished Airing,,2011,,
Space☆Dandy,764,636,7.88,144837,334683,5146,TV,13,Finished Airing,Winter,2014,Adult Cast,
Space☆Dandy,764,636,7.88,144837,334683,5146,TV,13,Finished Airing,Winter,2014,Space,
Terra e... (TV),765,2583,7.88,18196,59841,844,TV,24,Finished Airing,Spring,2007,Military,Shounen
Terra e... (TV),765,2583,7.88,18196,59841,844,TV,24,Finished Airing,Spring,2007,Space,Shounen
Bishoujo Senshi Sailor Moon S,766,1462,7.88,74250,138950,1376,TV,38,Finished Airing,Spring,1994,Mahou Shoujo,Shoujo
Carole & Tuesday,767,696,7.88,135435,309279,2840,TV,24,Finished Airing,Spring,2019,Music,
Densetsu Kyojin Ideon: Hatsudou-hen,768,6124,7.88,3371,9200,181,Movie,1,Finished Airing,,1982,Mecha,
Densetsu Kyojin Ideon: Hatsudou-hen,768,6124,7.88,3371,9200,181,Movie,1,Finished Airing,,1982,Space,
Detective Conan Movie 02: The Fourteenth Target,769,2569,7.88,37023,60188,67,Movie,1,Finished Airing,,1998,Detective,Shounen
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,770,3341,7.88,21121,36989,56,Movie,1,Finished Airing,,1988,Adult Cast,
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,770,3341,7.88,21121,36989,56,Movie,1,Finished Airing,,1988,Military,
Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,770,3341,7.88,21121,36989,56,Movie,1,Finished Airing,,1988,Space,
Hoozuki no Reitetsu 2nd Season,771,3012,7.88,17898,44798,104,TV,13,Finished Airing,Fall,2017,Mythology,Seinen
Inochi no Tabekata,772,8232,7.88,2840,4421,24,Music,1,Finished Airing,,2020,Music,
Kami nomi zo Shiru Sekai II,773,546,7.88,232749,376507,978,TV,12,Finished Airing,Spring,2011,Harem,Shounen
Kami nomi zo Shiru Sekai II,773,546,7.88,232749,376507,978,TV,12,Finished Airing,Spring,2011,Otaku Culture,Shounen
BanG Dream! Movie: Poppin' Dream!,774,6845,7.87,1436,6985,51,Movie,1,Finished Airing,,2022,Music,
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,775,1088,7.87,129448,199109,675,Movie,1,Finished Airing,,2012,Gore,Seinen
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,775,1088,7.87,129448,199109,675,Movie,1,Finished Airing,,2012,Military,Seinen
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,775,1088,7.87,129448,199109,675,Movie,1,Finished Airing,,2012,Mythology,Seinen
Carnival Phantasm,776,1130,7.87,92170,189014,1564,OVA,12,Finished Airing,,2011,Parody,
Golden Kamuy,777,605,7.87,145673,348623,3799,TV,12,Finished Airing,Spring,2018,Adult Cast,Seinen
Golden Kamuy,777,605,7.87,145673,348623,3799,TV,12,Finished Airing,Spring,2018,Historical,Seinen
Golden Kamuy,777,605,7.87,145673,348623,3799,TV,12,Finished Airing,Spring,2018,Military,Seinen
High☆Speed! Movie: Free! Starting Days,778,2037,7.87,40399,88679,274,Movie,1,Finished Airing,,2015,School,
Zan Sayonara Zetsubou Sensei,779,1836,7.87,39595,103421,230,TV,13,Finished Airing,Summer,2009,Gag Humor,Shounen
Zan Sayonara Zetsubou Sensei,779,1836,7.87,39595,103421,230,TV,13,Finished Airing,Summer,2009,Parody,Shounen
Zan Sayonara Zetsubou Sensei,779,1836,7.87,39595,103421,230,TV,13,Finished Airing,Summer,2009,School,Shounen
Machikado Mazoku: 2-choume,780,2593,7.87,19282,59435,307,TV,12,Finished Airing,Spring,2022,CGDCT,
Machikado Mazoku: 2-choume,780,2593,7.87,19282,59435,307,TV,12,Finished Airing,Spring,2022,Mahou Shoujo,
Machikado Mazoku: 2-choume,780,2593,7.87,19282,59435,307,TV,12,Finished Airing,Spring,2022,School,
Mahou Shoujo Lyrical Nanoha: The Movie 1st,781,3705,7.87,14826,30192,190,Movie,1,Finished Airing,,2010,Mahou Shoujo,
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,782,2081,7.87,51583,85786,101,Special,1,Finished Airing,,2014,,Shounen
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,783,1316,7.87,88201,161657,290,OVA,1,Finished Airing,,2009,Adult Cast,
Osomatsu-san Movie,784,5148,7.87,5796,14097,79,Movie,1,Finished Airing,,2019,Gag Humor,
Osomatsu-san Movie,784,5148,7.87,5796,14097,79,Movie,1,Finished Airing,,2019,Parody,
Shingeki no Kyojin OVA,785,464,7.87,252608,432464,881,OVA,3,Finished Airing,,2013,Gore,Shounen
Shingeki no Kyojin OVA,785,464,7.87,252608,432464,881,OVA,3,Finished Airing,,2013,Survival,Shounen
Top wo Nerae! Gunbuster,786,1670,7.87,49726,117907,2594,OVA,6,Finished Airing,,1988,Mecha,
Top wo Nerae! Gunbuster,786,1670,7.87,49726,117907,2594,OVA,6,Finished Airing,,1988,Military,
Top wo Nerae! Gunbuster,786,1670,7.87,49726,117907,2594,OVA,6,Finished Airing,,1988,Space,
Lupin III vs. Detective Conan: The Movie,787,3702,7.86,15782,30280,40,Movie,1,Finished Airing,,2013,,Shounen
Magic Kaito 1412,788,1668,7.86,54627,117942,1052,TV,24,Finished Airing,Fall,2014,,Shounen
Musekinin Kanchou Tylor,789,2952,7.86,15227,46443,526,TV,26,Finished Airing,Winter,1993,Adult Cast,
Musekinin Kanchou Tylor,789,2952,7.86,15227,46443,526,TV,26,Finished Airing,Winter,1993,Military,
Musekinin Kanchou Tylor,789,2952,7.86,15227,46443,526,TV,26,Finished Airing,Winter,1993,Parody,
Musekinin Kanchou Tylor,789,2952,7.86,15227,46443,526,TV,26,Finished Airing,Winter,1993,Space,
Noragami Aragoto OVA,790,872,7.86,132383,248368,361,OVA,2,Finished Airing,,2015,Mythology,Shounen
Sayonara Zetsubou Sensei,791,640,7.86,124254,331991,4603,TV,12,Finished Airing,Summer,2007,Gag Humor,Shounen
Sayonara Zetsubou Sensei,791,640,7.86,124254,331991,4603,TV,12,Finished Airing,Summer,2007,Parody,Shounen
Sayonara Zetsubou Sensei,791,640,7.86,124254,331991,4603,TV,12,Finished Airing,Summer,2007,School,Shounen
Seitokai Yakuindomo* OVA,792,2237,7.86,31031,75983,95,OVA,10,Finished Airing,,2014,Gag Humor,Shounen
Seitokai Yakuindomo* OVA,792,2237,7.86,31031,75983,95,OVA,10,Finished Airing,,2014,School,Shounen
Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,793,2492,7.86,30749,63717,212,Movie,1,Finished Airing,,2014,Childcare,
Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,793,2492,7.86,30749,63717,212,Movie,1,Finished Airing,,2014,Workplace,
Tennis no Ouji-sama,794,1218,7.86,81019,175566,2974,TV,178,Finished Airing,Fall,2001,School,Shounen
Tiger & Bunny,795,985,7.86,88315,219395,2945,TV,25,Finished Airing,Spring,2011,Adult Cast,
Tiger & Bunny,795,985,7.86,88315,219395,2945,TV,25,Finished Airing,Spring,2011,Super Power,
Beelzebub,796,343,7.86,269465,570726,5229,TV,60,Finished Airing,Winter,2011,Childcare,Shounen
Beelzebub,796,343,7.86,269465,570726,5229,TV,60,Finished Airing,Winter,2011,Delinquents,Shounen
Beelzebub,796,343,7.86,269465,570726,5229,TV,60,Finished Airing,Winter,2011,Mythology,Shounen
Beelzebub,796,343,7.86,269465,570726,5229,TV,60,Finished Airing,Winter,2011,School,Shounen
Durarara!! Specials,797,1295,7.86,91938,163987,153,Special,2,Finished Airing,,2010,,
InuYasha,798,230,7.86,371451,751604,17566,TV,167,Finished Airing,Fall,2000,Historical,Shounen
InuYasha,798,230,7.86,371451,751604,17566,TV,167,Finished Airing,Fall,2000,Mythology,Shounen
InuYasha,798,230,7.86,371451,751604,17566,TV,167,Finished Airing,Fall,2000,Time Travel,Shounen
Kidou Senshi Gundam: Suisei no Majo - Prologue,799,3758,7.86,19521,29374,44,Special,1,Finished Airing,,2022,Mecha,
Kidou Senshi Gundam: Suisei no Majo - Prologue,799,3758,7.86,19521,29374,44,Special,1,Finished Airing,,2022,Space,
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,800,117,7.86,697583,1110996,16759,TV,12,Finished Airing,Summer,2017,Psychological,
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,800,117,7.86,697583,1110996,16759,TV,12,Finished Airing,Summer,2017,School,
Yuru Yuri Nachuyachumi!,801,2341,7.86,37460,70555,143,OVA,1,Finished Airing,,2015,CGDCT,
Yuru Yuri Nachuyachumi!,801,2341,7.86,37460,70555,143,OVA,1,Finished Airing,,2015,Gag Humor,
Wan Sheng Jie 3,802,7415,7.85,2505,5707,36,ONA,12,Finished Airing,,2022,Mythology,
Wu Shan Wu Xing (2020),803,2899,7.85,15597,48084,325,ONA,3,Finished Airing,,2020,Historical,
Wu Shan Wu Xing (2020),803,2899,7.85,15597,48084,325,ONA,3,Finished Airing,,2020,Martial Arts,
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,804,547,7.85,243099,376327,617,OVA,1,Finished Airing,,2016,Isekai,
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,804,547,7.85,243099,376327,617,OVA,1,Finished Airing,,2016,Parody,
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,804,547,7.85,243099,376327,617,OVA,1,Finished Airing,,2016,Reincarnation,
Lupin the IIIrd: Chikemuri no Ishikawa Goemon,805,3341,7.85,14986,36996,123,Movie,1,Finished Airing,,2017,Adult Cast,Seinen
Magi: Sinbad no Bouken (TV),806,439,7.85,247385,456816,1509,TV,13,Finished Airing,Spring,2016,,Shounen
New Initial D Movie: Legend 3 - Mugen,807,4073,7.85,11485,24874,55,Movie,1,Finished Airing,,2016,Racing,Seinen
Non Non Biyori Repeat: Hotaru ga Tanoshinda,808,2948,7.85,23312,46554,36,OVA,1,Finished Airing,,2016,CGDCT,Seinen
Non Non Biyori Repeat: Hotaru ga Tanoshinda,808,2948,7.85,23312,46554,36,OVA,1,Finished Airing,,2016,Iyashikei,Seinen
Non Non Biyori Repeat: Hotaru ga Tanoshinda,808,2948,7.85,23312,46554,36,OVA,1,Finished Airing,,2016,School,Seinen
Paradise Kiss,809,1041,7.85,91672,208885,4032,TV,12,Finished Airing,Fall,2005,School,Josei
Paradise Kiss,809,1041,7.85,91672,208885,4032,TV,12,Finished Airing,Fall,2005,Visual Arts,Josei
Sekaiichi Hatsukoi 2,810,1378,7.85,87610,151508,715,TV,12,Finished Airing,Fall,2011,Adult Cast,
Sekaiichi Hatsukoi 2,810,1378,7.85,87610,151508,715,TV,12,Finished Airing,Fall,2011,Workplace,
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,811,766,7.85,135718,282377,606,Movie,1,Finished Airing,,2013,,
BanG Dream! Film Live 2nd Stage,812,7327,7.85,1290,5864,32,Movie,1,Finished Airing,,2021,Music,
Beastars,813,202,7.85,491795,789674,9345,TV,12,Finished Airing,Fall,2019,Anthropomorphic,Shounen
Beastars,813,202,7.85,491795,789674,9345,TV,12,Finished Airing,Fall,2019,Psychological,Shounen
Beastars,813,202,7.85,491795,789674,9345,TV,12,Finished Airing,Fall,2019,School,Shounen
Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,814,6172,7.85,4952,9068,104,Movie,1,Finished Airing,,2001,,Seinen
Detective Conan Movie 01: The Timed Skyscraper,815,2402,7.85,42366,67685,99,Movie,1,Finished Airing,,1997,Detective,Shounen
Detective Conan Movie 22: Zero the Enforcer,816,3850,7.85,14934,27819,58,Movie,1,Finished Airing,,2018,Detective,
Douluo Dalu,817,3996,7.85,10173,25746,470,ONA,26,Finished Airing,,2018,Historical,
Douluo Dalu,817,3996,7.85,10173,25746,470,ONA,26,Finished Airing,,2018,Martial Arts,
Douluo Dalu,817,3996,7.85,10173,25746,470,ONA,26,Finished Airing,,2018,Reincarnation,
Hanasaku Iroha Movie: Home Sweet Home,818,2081,7.85,33741,85824,93,Movie,1,Finished Airing,,2013,Workplace,
Hoozuki no Reitetsu 2nd Season: Sono Ni,819,3892,7.85,11146,27339,51,TV,13,Finished Airing,Spring,2018,Mythology,Seinen
Hoozuki no Reitetsu OVA,820,4834,7.85,7239,16739,17,OVA,4,Finished Airing,,2015,Mythology,Seinen
Ie Naki Ko,821,5094,7.85,4571,14491,258,TV,51,Finished Airing,Fall,1977,Historical,Kids
Jibaku Shounen Hanako-kun,822,361,7.85,262606,538487,11154,TV,12,Finished Airing,Winter,2020,Mythology,Shounen
Jibaku Shounen Hanako-kun,822,361,7.85,262606,538487,11154,TV,12,Finished Airing,Winter,2020,School,Shounen
K-On!,823,140,7.85,545552,998472,22931,TV,13,Finished Airing,Spring,2009,CGDCT,
K-On!,823,140,7.85,545552,998472,22931,TV,13,Finished Airing,Spring,2009,Music,
K-On!,823,140,7.85,545552,998472,22931,TV,13,Finished Airing,Spring,2009,School,
K-On!!: Keikaku!,824,1646,7.85,68201,119992,225,Special,1,Finished Airing,,2011,CGDCT,
K-On!!: Keikaku!,824,1646,7.85,68201,119992,225,Special,1,Finished Airing,,2011,Music,
K-On!!: Keikaku!,824,1646,7.85,68201,119992,225,Special,1,Finished Airing,,2011,School,
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,825,5175,7.85,6712,13892,31,OVA,1,Finished Airing,,2005,,Shoujo
Detective Conan Movie 23: The Fist of Blue Sapphire,826,3957,7.84,14002,26270,69,Movie,1,Finished Airing,,2019,Detective,Shounen
Gekkan Shoujo Nozaki-kun,827,167,7.84,483707,882305,10672,TV,12,Finished Airing,Summer,2014,Otaku Culture,
Gekkan Shoujo Nozaki-kun,827,167,7.84,483707,882305,10672,TV,12,Finished Airing,Summer,2014,School,
Grisaia no Meikyuu: Caprice no Mayu 0,828,979,7.84,131699,220662,673,Special,1,Finished Airing,,2015,,
Heartcatch Precure!,829,3732,7.84,11066,29775,579,TV,49,Finished Airing,Winter,2010,Mahou Shoujo,
Id:Invaded,830,637,7.84,140777,333410,2661,TV,13,Finished Airing,Winter,2020,Adult Cast,
Id:Invaded,830,637,7.84,140777,333410,2661,TV,13,Finished Airing,Winter,2020,Detective,
Id:Invaded,830,637,7.84,140777,333410,2661,TV,13,Finished Airing,Winter,2020,Psychological,
Inu-Ou,831,4624,7.84,3925,18641,91,Movie,1,Finished Airing,,2022,Historical,
Inu-Ou,831,4624,7.84,3925,18641,91,Movie,1,Finished Airing,,2022,Music,
Inu-Ou,831,4624,7.84,3925,18641,91,Movie,1,Finished Airing,,2022,Performing Arts,
K-On!: Live House!,832,1369,7.84,94087,153672,264,Special,1,Finished Airing,,2010,CGDCT,
K-On!: Live House!,832,1369,7.84,94087,153672,264,Special,1,Finished Airing,,2010,Music,
K-On!: Live House!,832,1369,7.84,94087,153672,264,Special,1,Finished Airing,,2010,School,
Kara no Kyoukai Movie 4: Garan no Dou,833,1056,7.84,124886,205915,303,Movie,1,Finished Airing,,2008,,
Uchouten Kazoku,834,1321,7.84,52411,161110,1470,TV,13,Finished Airing,Summer,2013,Mythology,
Urusei Yatsura 2: Beautiful Dreamer,835,4683,7.84,7978,18102,232,Movie,1,Finished Airing,,1984,,Shounen
Yume-iro Pâtissière,836,2205,7.84,37682,77771,1072,TV,50,Finished Airing,Fall,2009,School,Shoujo
Michiko to Hatchin,837,1125,7.84,58471,189998,2313,TV,22,Finished Airing,Fall,2008,,
MILGЯAM,838,7383,7.84,920,5737,96,Music,0,Currently Airing,,2020,Music,
MILGЯAM,838,7383,7.84,920,5737,96,Music,0,Currently Airing,,2020,Psychological,
Seihou Bukyou Outlaw Star,839,1395,7.84,61005,148208,2061,TV,24,Finished Airing,Winter,1998,Space,
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,840,1676,7.84,45162,117439,210,Movie,1,Finished Airing,,2015,Gore,Shounen
Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,840,1676,7.84,45162,117439,210,Movie,1,Finished Airing,,2015,Survival,Shounen
Soul Eater,841,60,7.84,805968,1539776,25575,TV,51,Finished Airing,Spring,2008,School,Shounen
Summer Ghost,842,2392,7.84,22495,68015,556,Movie,1,Finished Airing,,2021,,
Tanaka-kun wa Itsumo Kedaruge,843,459,7.84,199476,436509,4145,TV,12,Finished Airing,Spring,2016,Iyashikei,
Tanaka-kun wa Itsumo Kedaruge,843,459,7.84,199476,436509,4145,TV,12,Finished Airing,Spring,2016,School,
Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,844,2480,7.83,24446,64366,284,Special,1,Finished Airing,,2022,,
Kokoro ga Sakebitagatterunda.,845,689,7.83,150156,312520,1876,Movie,1,Finished Airing,,2015,Performing Arts,
Kokoro ga Sakebitagatterunda.,845,689,7.83,150156,312520,1876,Movie,1,Finished Airing,,2015,School,
Oniisama e...,846,3080,7.83,9383,42842,945,TV,39,Finished Airing,Summer,1991,Psychological,Shoujo
Oniisama e...,846,3080,7.83,9383,42842,945,TV,39,Finished Airing,Summer,1991,School,Shoujo
Planetarian: Hoshi no Hito,847,2988,7.83,14407,45414,195,Movie,1,Finished Airing,,2016,,
Princess Connect! Re:Dive Season 2,848,1729,7.83,38885,113134,801,TV,12,Finished Airing,Winter,2022,,
Seitokai Yakuindomo Movie,849,2660,7.83,23144,56581,74,Movie,1,Finished Airing,,2017,Gag Humor,Shounen
Seitokai Yakuindomo Movie,849,2660,7.83,23144,56581,74,Movie,1,Finished Airing,,2017,School,Shounen
Seto no Hanayome OVA,850,2779,7.83,27626,51781,30,OVA,2,Finished Airing,,2008,Parody,Shounen
Seto no Hanayome OVA,850,2779,7.83,27626,51781,30,OVA,2,Finished Airing,,2008,School,Shounen
Shin Jidai,852,10769,7.83,1079,1801,6,Music,1,Finished Airing,,2022,Music,
Suzumiya Haruhi no Yuuutsu,853,169,7.83,460795,878470,14801,TV,14,Finished Airing,Spring,2006,School,
Tasogare Otome x Amnesia,854,533,7.83,175444,384113,4420,TV,12,Finished Airing,Spring,2012,School,Shounen
Tentai Senshi Sunred 2nd Season,855,6557,7.83,3477,7781,24,TV,26,Finished Airing,Fall,2009,Parody,Seinen
Tentai Senshi Sunred 2nd Season,855,6557,7.83,3477,7781,24,TV,26,Finished Airing,Fall,2009,Super Power,Seinen
91 Days,856,269,7.83,306855,671869,7580,TV,12,Finished Airing,Summer,2016,Historical,
91 Days,856,269,7.83,306855,671869,7580,TV,12,Finished Airing,Summer,2016,Organized Crime,
Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,857,3704,7.83,12246,30232,122,Movie,1,Finished Airing,,2015,,Seinen
Break Blade Movie 4: Sanka no Chi,858,2654,7.83,34374,56785,27,Movie,1,Finished Airing,,2010,Adult Cast,Shounen
Break Blade Movie 4: Sanka no Chi,858,2654,7.83,34374,56785,27,Movie,1,Finished Airing,,2010,Mecha,Shounen
Break Blade Movie 4: Sanka no Chi,858,2654,7.83,34374,56785,27,Movie,1,Finished Airing,,2010,Military,Shounen
Capeta,859,4021,7.83,11184,25505,295,TV,52,Finished Airing,Fall,2005,Racing,Shounen
Danshi Koukousei no Nichijou Specials,860,1533,7.83,71228,130839,184,Special,6,Finished Airing,,2012,Gag Humor,
Danshi Koukousei no Nichijou Specials,860,1533,7.83,71228,130839,184,Special,6,Finished Airing,,2012,School,
Flanders no Inu (Movie),861,4358,7.83,5493,21205,78,Movie,1,Finished Airing,,1997,Historical,
Flanders no Inu (Movie),861,4358,7.83,5493,21205,78,Movie,1,Finished Airing,,1997,Pets,
Flanders no Inu (Movie),861,4358,7.83,5493,21205,78,Movie,1,Finished Airing,,1997,Visual Arts,
Gungrave,862,1181,7.83,67034,181337,2330,TV,26,Finished Airing,Fall,2003,Adult Cast,
Gungrave,862,1181,7.83,67034,181337,2330,TV,26,Finished Airing,Fall,2003,Gore,
Gungrave,862,1181,7.83,67034,181337,2330,TV,26,Finished Airing,Fall,2003,Organized Crime,
Gungrave,862,1181,7.83,67034,181337,2330,TV,26,Finished Airing,Fall,2003,Super Power,
Haikyuu!! (OVA),863,3784,7.83,9343,28999,56,OVA,10,Finished Airing,,2020,Team Sports,Shounen
Haikyuu!! Riku vs. Kuu,864,794,7.83,158436,274101,573,OVA,2,Finished Airing,,2020,School,Shounen
Haikyuu!! Riku vs. Kuu,864,794,7.83,158436,274101,573,OVA,2,Finished Airing,,2020,Team Sports,Shounen
Hug tto! Precure,865,5020,7.83,4622,15077,244,TV,49,Finished Airing,Winter,2018,Mahou Shoujo,
Isekai Ojisan,866,847,7.83,63323,255774,1334,TV,13,Currently Airing,Summer,2022,Adult Cast,
Isekai Ojisan,866,847,7.83,63323,255774,1334,TV,13,Currently Airing,Summer,2022,Isekai,
Isekai Ojisan,866,847,7.83,63323,255774,1334,TV,13,Currently Airing,Summer,2022,Otaku Culture,
Isekai Ojisan,866,847,7.83,63323,255774,1334,TV,13,Currently Airing,Summer,2022,Parody,
Kidou Senshi Gundam: Senkou no Hathaway,867,3652,7.83,15541,31070,249,Movie,1,Finished Airing,,2021,Mecha,
Kidou Senshi Gundam: Senkou no Hathaway,867,3652,7.83,15541,31070,249,Movie,1,Finished Airing,,2021,Military,
Kidou Senshi Gundam: Senkou no Hathaway,867,3652,7.83,15541,31070,249,Movie,1,Finished Airing,,2021,Space,
Yuru Yuri♪♪,868,1201,7.83,98643,177965,936,TV,12,Finished Airing,Summer,2012,CGDCT,
Yuru Yuri♪♪,868,1201,7.83,98643,177965,936,TV,12,Finished Airing,Summer,2012,Gag Humor,
Yuru Yuri♪♪,868,1201,7.83,98643,177965,936,TV,12,Finished Airing,Summer,2012,School,
Yuusha-Ou GaoGaiGar,869,4458,7.83,5891,20251,324,TV,49,Finished Airing,Winter,1997,Mecha,
Tsurune: Tsunagari no Issha,870,3560,7.82,2861,32551,170,TV,13,Currently Airing,Winter,2023,School,
Tunshi Xingkong,871,7490,7.82,1988,5541,82,ONA,26,Finished Airing,,2020,Martial Arts,
Working'!!,872,851,7.82,147067,255004,451,TV,13,Finished Airing,Fall,2011,Romantic Subtext,Seinen
Working'!!,872,851,7.82,147067,255004,451,TV,13,Finished Airing,Fall,2011,Workplace,Seinen
Little Witch Academia (TV),873,316,7.82,297690,606366,7178,TV,25,Finished Airing,Winter,2017,School,
Lupin III: The First,874,3775,7.82,15097,29145,158,Movie,1,Finished Airing,,2019,Adult Cast,Seinen
Mahoujin Guruguru (2017),875,3606,7.82,9942,31718,241,TV,24,Finished Airing,Summer,2017,Parody,Shounen
Somali to Mori no Kamisama,876,801,7.82,110168,271681,1559,TV,12,Finished Airing,Winter,2020,Childcare,
Somali to Mori no Kamisama,876,801,7.82,110168,271681,1559,TV,12,Finished Airing,Winter,2020,Mythology,
There She Is!!,877,4119,7.82,13407,24183,159,ONA,5,Finished Airing,,2003,Anthropomorphic,
