Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Demographic
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,AT-X,
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,Memory-Tech,
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,Showgate,
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,Fujimi Shobo,
High School DxD BorN,1979,225,7.43,485501.0,761458,3837,TV,12,Finished Airing,Spring,2015,Kadokawa,
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548.0,760521,3747,TV,12,Finished Airing,Summer,2015,Frontier Works,
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548.0,760521,3747,TV,12,Finished Airing,Summer,2015,Shogakukan-Shueisha Productions,
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548.0,760521,3747,TV,12,Finished Airing,Summer,2015,Genco,
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548.0,760521,3747,TV,12,Finished Airing,Summer,2015,Starchild Records,
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548.0,760521,3747,TV,12,Finished Airing,Summer,2015,AT-X,
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548.0,760521,3747,TV,12,Finished Airing,Summer,2015,KlockWorx,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,Genco,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,Magic Capsule,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,Warner Bros. Japan,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,KlockWorx,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,Showgate,
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758.0,759013,5952,TV,12,Finished Airing,Summer,2015,Bandai Namco Games,
Toki wo Kakeru Shoujo,431,228,8.12,437152.0,755691,5714,Movie,1,Finished Airing,,2006,Kadokawa Shoten,
Toki wo Kakeru Shoujo,431,228,8.12,437152.0,755691,5714,Movie,1,Finished Airing,,2006,Bandai,
Toki wo Kakeru Shoujo,431,228,8.12,437152.0,755691,5714,Movie,1,Finished Airing,,2006,Memory-Tech,
Toki wo Kakeru Shoujo,431,228,8.12,437152.0,755691,5714,Movie,1,Finished Airing,,2006,Happinet Pictures,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,Genco,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,Movic,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,Warner Bros. Japan,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,KlockWorx,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,SoftBank Creative,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,Hakuhodo DY Music & Pictures,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,Egg Firm,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,FuRyu,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,GREE,
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Yomiuri Telecasting,Shounen
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Shogakukan,Shounen
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,TV Tokyo,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,TV Osaka,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,Nihon Ad Systems,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,Hakusensha,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,Avex Pictures,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,TMS Music,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,8PAN,Shoujo
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,Aniplex,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,TV Asahi,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,Pony Canyon,
Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415.0,742810,2875,TV,12,Finished Airing,Fall,2015,NBCUniversal Entertainment Japan,Shounen
Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415.0,742810,2875,TV,12,Finished Airing,Fall,2015,Shueisha,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Dentsu,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Frontier Works,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Kodansha,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Rakuonsha,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Ultra Super Pictures,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Memory-Tech,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Daiichikosho,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Lawson HMV Entertainment,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Amuse,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Animatic,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,A-Sketch,Shounen
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Frontier Works,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,TOHO animation,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Tokyo MX,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Hakuhodo DY Music & Pictures,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,BS11,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Egg Firm,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Kadokawa,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,GREE Entertainment,
Haikyuu!! To the Top Part 2,102,236,8.55,430380.0,733584,5835,TV,12,Finished Airing,Fall,2020,Dentsu,Shounen
Haikyuu!! To the Top Part 2,102,236,8.55,430380.0,733584,5835,TV,12,Finished Airing,Fall,2020,Mainichi Broadcasting System,Shounen
Haikyuu!! To the Top Part 2,102,236,8.55,430380.0,733584,5835,TV,12,Finished Airing,Fall,2020,Movic,Shounen
Haikyuu!! To the Top Part 2,102,236,8.55,430380.0,733584,5835,TV,12,Finished Airing,Fall,2020,Sony Music Entertainment,Shounen
Haikyuu!! To the Top Part 2,102,236,8.55,430380.0,733584,5835,TV,12,Finished Airing,Fall,2020,TOHO animation,Shounen
Haikyuu!! To the Top Part 2,102,236,8.55,430380.0,733584,5835,TV,12,Finished Airing,Fall,2020,Shueisha,Shounen
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,Starchild Records,
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,Mainichi Broadcasting System,
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,KlockWorx,
"Ijiranaide, Nagatoro-san",2437,238,7.33,385457.0,728822,8550,TV,12,Finished Airing,Spring,2021,TMS Entertainment,
"Ijiranaide, Nagatoro-san",2437,238,7.33,385457.0,728822,8550,TV,12,Finished Airing,Spring,2021,Mainichi Broadcasting System,
"Ijiranaide, Nagatoro-san",2437,238,7.33,385457.0,728822,8550,TV,12,Finished Airing,Spring,2021,Kodansha,
"Ijiranaide, Nagatoro-san",2437,238,7.33,385457.0,728822,8550,TV,12,Finished Airing,Spring,2021,King Records,
Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,Kadokawa Shoten,Seinen
Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,TBS,Seinen
Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,DAX Production,Seinen
Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,Daiichikosho,Seinen
Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,King Records,Seinen
Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,NichiNare,Seinen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,Dentsu,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,Square Enix,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,Mainichi Broadcasting System,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,Movic,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,KlockWorx,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,flying DOG,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,81 Produce,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,Avex Pictures,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,Aniplex,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,Dentsu,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,Mainichi Broadcasting System,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,Movic,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,Shueisha,Shounen
Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,Bandai Visual,Shounen
Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,Lantis,Shounen
Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,Nihon Ad Systems,Shounen
Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,Banpresto,Shounen
Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,Shueisha,Shounen
Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,BS11,Shounen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Genco,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Studio Hibari,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,TOHO animation,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Toho Music,Seinen
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2195,244,7.38,418829.0,710819,5631,TV,13,Finished Airing,Summer,2020,Aniplex,
