Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Genres,Demographic
Kyokou Suiri,4447,474,6.91,186677.0,427176,1238,TV,12,Finished Airing,Winter,2020,Mystery,Shounen
Kyokou Suiri,4447,474,6.91,186677.0,427176,1238,TV,12,Finished Airing,Winter,2020,Romance,Shounen
Kyokou Suiri,4447,474,6.91,186677.0,427176,1238,TV,12,Finished Airing,Winter,2020,Supernatural,Shounen
JoJo no Kimyou na Bouken Part 6: Stone Ocean,335,475,8.21,221501.0,426783,6695,ONA,12,Finished Airing,,2021,Action,Shounen
JoJo no Kimyou na Bouken Part 6: Stone Ocean,335,475,8.21,221501.0,426783,6695,ONA,12,Finished Airing,,2021,Adventure,Shounen
JoJo no Kimyou na Bouken Part 6: Stone Ocean,335,475,8.21,221501.0,426783,6695,ONA,12,Finished Airing,,2021,Supernatural,Shounen
Ore wo Suki nano wa Omae dake ka yo,2471,476,7.32,227553.0,426301,2173,TV,12,Finished Airing,Fall,2019,Comedy,
Ore wo Suki nano wa Omae dake ka yo,2471,476,7.32,227553.0,426301,2173,TV,12,Finished Airing,Fall,2019,Romance,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,3810,477,7.06,210909.0,425076,673,TV,12,Finished Airing,Spring,2017,Action,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,3810,477,7.06,210909.0,425076,673,TV,12,Finished Airing,Spring,2017,Adventure,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,3810,477,7.06,210909.0,425076,673,TV,12,Finished Airing,Spring,2017,Fantasy,
Shirobako,253,478,8.29,137029.0,424855,6169,TV,24,Finished Airing,Fall,2014,Award Winning,
Shirobako,253,478,8.29,137029.0,424855,6169,TV,24,Finished Airing,Fall,2014,Comedy,
Shirobako,253,478,8.29,137029.0,424855,6169,TV,24,Finished Airing,Fall,2014,Drama,
Houseki no Kuni,177,479,8.4,181181.0,424298,12361,TV,12,Finished Airing,Fall,2017,Action,Seinen
Houseki no Kuni,177,479,8.4,181181.0,424298,12361,TV,12,Finished Airing,Fall,2017,Drama,Seinen
Houseki no Kuni,177,479,8.4,181181.0,424298,12361,TV,12,Finished Airing,Fall,2017,Fantasy,Seinen
Houseki no Kuni,177,479,8.4,181181.0,424298,12361,TV,12,Finished Airing,Fall,2017,Mystery,Seinen
Koukyoushihen Eureka Seven,511,480,8.06,178228.0,423000,8969,TV,50,Finished Airing,Spring,2005,Adventure,
Koukyoushihen Eureka Seven,511,480,8.06,178228.0,423000,8969,TV,50,Finished Airing,Spring,2005,Drama,
Koukyoushihen Eureka Seven,511,480,8.06,178228.0,423000,8969,TV,50,Finished Airing,Spring,2005,Romance,
Koukyoushihen Eureka Seven,511,480,8.06,178228.0,423000,8969,TV,50,Finished Airing,Spring,2005,Sci-Fi,
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,4387,481,6.93,255878.0,421397,1201,TV,13,Finished Airing,Spring,2013,Comedy,
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,4387,481,6.93,255878.0,421397,1201,TV,13,Finished Airing,Spring,2013,Romance,
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,371,482,8.18,231615.0,421183,2439,Movie,1,Finished Airing,,2017,Action,
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,371,482,8.18,231615.0,421183,2439,Movie,1,Finished Airing,,2017,Fantasy,
Fate/stay night Movie: Heaven's Feel - I. Presage Flower,371,482,8.18,231615.0,421183,2439,Movie,1,Finished Airing,,2017,Supernatural,
Hataraku Maou-sama!!,5693,483,6.67,109537.0,421207,4787,TV,12,Finished Airing,Summer,2022,Comedy,
Hataraku Maou-sama!!,5693,483,6.67,109537.0,421207,4787,TV,12,Finished Airing,Summer,2022,Fantasy,
Yojouhan Shinwa Taikei,95,484,8.57,136140.0,420779,17440,TV,11,Finished Airing,Spring,2010,Award Winning,
Yojouhan Shinwa Taikei,95,484,8.57,136140.0,420779,17440,TV,11,Finished Airing,Spring,2010,Comedy,
Yojouhan Shinwa Taikei,95,484,8.57,136140.0,420779,17440,TV,11,Finished Airing,Spring,2010,Mystery,
Yojouhan Shinwa Taikei,95,484,8.57,136140.0,420779,17440,TV,11,Finished Airing,Spring,2010,Romance,
Working!!,1263,485,7.65,200123.0,418337,2474,TV,13,Finished Airing,Spring,2010,,Seinen
Steins;Gate: Oukoubakko no Poriomania,254,486,8.29,264153.0,417568,790,Special,1,Finished Airing,,2012,Comedy,
Steins;Gate: Oukoubakko no Poriomania,254,486,8.29,264153.0,417568,790,Special,1,Finished Airing,,2012,Sci-Fi,
Kizumonogatari II: Nekketsu-hen,89,487,8.58,252131.0,417366,2248,Movie,1,Finished Airing,,2016,Action,
Kizumonogatari II: Nekketsu-hen,89,487,8.58,252131.0,417366,2248,Movie,1,Finished Airing,,2016,Mystery,
Kizumonogatari II: Nekketsu-hen,89,487,8.58,252131.0,417366,2248,Movie,1,Finished Airing,,2016,Supernatural,
Pandora Hearts,1245,488,7.66,170550.0,417344,5140,TV,25,Finished Airing,Spring,2009,Adventure,Shounen
Pandora Hearts,1245,488,7.66,170550.0,417344,5140,TV,25,Finished Airing,Spring,2009,Fantasy,Shounen
Pandora Hearts,1245,488,7.66,170550.0,417344,5140,TV,25,Finished Airing,Spring,2009,Mystery,Shounen
Pandora Hearts,1245,488,7.66,170550.0,417344,5140,TV,25,Finished Airing,Spring,2009,Supernatural,Shounen
No.6,1470,489,7.57,197777.0,416941,7201,TV,11,Finished Airing,Summer,2011,Action,
No.6,1470,489,7.57,197777.0,416941,7201,TV,11,Finished Airing,Summer,2011,Drama,
No.6,1470,489,7.57,197777.0,416941,7201,TV,11,Finished Airing,Summer,2011,Mystery,
No.6,1470,489,7.57,197777.0,416941,7201,TV,11,Finished Airing,Summer,2011,Sci-Fi,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,Action,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,Comedy,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,Fantasy,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,Romance,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,Sci-Fi,
Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959.0,414847,750,TV,12,Finished Airing,Spring,2016,Ecchi,
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Adventure,Shoujo
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Comedy,Shoujo
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Drama,Shoujo
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Fantasy,Shoujo
Cardcaptor Sakura,384,491,8.16,209404.0,413964,12522,TV,70,Finished Airing,Spring,1998,Romance,Shoujo
New Game!,1469,492,7.57,196570.0,413533,2813,TV,12,Finished Airing,Summer,2016,,
Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260.0,412171,1889,Movie,1,Finished Airing,,2012,Action,
Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260.0,412171,1889,Movie,1,Finished Airing,,2012,Award Winning,
Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260.0,412171,1889,Movie,1,Finished Airing,,2012,Drama,
Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260.0,412171,1889,Movie,1,Finished Airing,,2012,Sci-Fi,
Kekkai Sensen & Beyond,925,494,7.8,184906.0,411322,1588,TV,12,Finished Airing,Fall,2017,Action,Shounen
Kekkai Sensen & Beyond,925,494,7.8,184906.0,411322,1588,TV,12,Finished Airing,Fall,2017,Comedy,Shounen
Kekkai Sensen & Beyond,925,494,7.8,184906.0,411322,1588,TV,12,Finished Airing,Fall,2017,Fantasy,Shounen
Kekkai Sensen & Beyond,925,494,7.8,184906.0,411322,1588,TV,12,Finished Airing,Fall,2017,Supernatural,Shounen
Fruits Basket: The Final,13,495,9.01,200641.0,411467,18361,TV,13,Finished Airing,Spring,2021,Drama,Shoujo
Fruits Basket: The Final,13,495,9.01,200641.0,411467,18361,TV,13,Finished Airing,Spring,2021,Romance,Shoujo
Fruits Basket: The Final,13,495,9.01,200641.0,411467,18361,TV,13,Finished Airing,Spring,2021,Supernatural,Shoujo
Bokutachi wa Benkyou ga Dekinai,2597,496,7.29,214015.0,410927,1594,TV,13,Finished Airing,Spring,2019,Comedy,Shounen
Bokutachi wa Benkyou ga Dekinai,2597,496,7.29,214015.0,410927,1594,TV,13,Finished Airing,Spring,2019,Romance,Shounen
Blue Period,881,497,7.82,178435.0,409420,5386,TV,12,Finished Airing,Fall,2021,,Seinen
Hanamonogatari,676,498,7.93,229606.0,409158,1067,TV,5,Finished Airing,Summer,2014,Comedy,
Hanamonogatari,676,498,7.93,229606.0,409158,1067,TV,5,Finished Airing,Summer,2014,Mystery,
Hanamonogatari,676,498,7.93,229606.0,409158,1067,TV,5,Finished Airing,Summer,2014,Supernatural,
"Komi-san wa, Comyushou desu. 2nd Season",453,499,8.1,188087.0,408910,3662,TV,12,Finished Airing,Spring,2022,,Shounen
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,1833,500,7.47,220057.0,408802,2744,TV,12,Finished Airing,Spring,2020,Comedy,Shoujo
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,1833,500,7.47,220057.0,408802,2744,TV,12,Finished Airing,Spring,2020,Fantasy,Shoujo
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,1833,500,7.47,220057.0,408802,2744,TV,12,Finished Airing,Spring,2020,Romance,Shoujo
Kara no Kyoukai Movie 1: Fukan Fuukei,1452,501,7.58,177488.0,406167,2318,Movie,1,Finished Airing,,2007,Action,
Kara no Kyoukai Movie 1: Fukan Fuukei,1452,501,7.58,177488.0,406167,2318,Movie,1,Finished Airing,,2007,Mystery,
Kara no Kyoukai Movie 1: Fukan Fuukei,1452,501,7.58,177488.0,406167,2318,Movie,1,Finished Airing,,2007,Supernatural,
Kara no Kyoukai Movie 1: Fukan Fuukei,1452,501,7.58,177488.0,406167,2318,Movie,1,Finished Airing,,2007,Suspense,
Non Non Biyori,655,502,7.94,166673.0,406007,6078,TV,12,Finished Airing,Fall,2013,,Seinen
Hagure Yuusha no Aesthetica,5250,503,6.75,211153.0,404914,1150,TV,12,Finished Airing,Summer,2012,Action,
Hagure Yuusha no Aesthetica,5250,503,6.75,211153.0,404914,1150,TV,12,Finished Airing,Summer,2012,Fantasy,
Hagure Yuusha no Aesthetica,5250,503,6.75,211153.0,404914,1150,TV,12,Finished Airing,Summer,2012,Ecchi,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Adventure,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Drama,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Fantasy,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Mystery,
Made in Abyss Movie 3: Fukaki Tamashii no Reimei,74,504,8.63,213651.0,405017,3221,Movie,1,Finished Airing,,2020,Sci-Fi,
86 Part 2,49,505,8.71,217178.0,404741,12082,TV,12,Finished Airing,Fall,2021,Action,
86 Part 2,49,505,8.71,217178.0,404741,12082,TV,12,Finished Airing,Fall,2021,Drama,
86 Part 2,49,505,8.71,217178.0,404741,12082,TV,12,Finished Airing,Fall,2021,Sci-Fi,
Inou-Battle wa Nichijou-kei no Naka de,3753,506,7.07,189792.0,404132,894,TV,12,Finished Airing,Fall,2014,Comedy,
Inou-Battle wa Nichijou-kei no Naka de,3753,506,7.07,189792.0,404132,894,TV,12,Finished Airing,Fall,2014,Supernatural,
Beastars 2nd Season,888,507,7.81,202521.0,403765,2144,TV,12,Finished Airing,Winter,2021,Drama,Shounen
Beastars 2nd Season,888,507,7.81,202521.0,403765,2144,TV,12,Finished Airing,Winter,2021,Slice of Life,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Comedy,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Fantasy,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Romance,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Ecchi,Shounen
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,Adventure,
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,Fantasy,
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,Romance,
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,Ecchi,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,Comedy,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,Romance,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,Supernatural,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,Ecchi,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Adventure,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Supernatural,
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Action,Shounen
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Adventure,Shounen
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Fantasy,Shounen
Tamako Market,2142,513,7.39,164354.0,400221,1508,TV,12,Finished Airing,Winter,2013,,
Free! Eternal Summer,1320,514,7.63,221179.0,399964,2541,TV,13,Finished Airing,Summer,2014,,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Comedy,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Mystery,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Supernatural,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Ecchi,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Action,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Mystery,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Sci-Fi,
Demi-chan wa Kataritai,1545,517,7.55,207252.0,398747,1486,TV,12,Finished Airing,Winter,2017,Comedy,Seinen
Demi-chan wa Kataritai,1545,517,7.55,207252.0,398747,1486,TV,12,Finished Airing,Winter,2017,Fantasy,Seinen
Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010.0,396646,2817,TV,11,Finished Airing,Spring,2020,,
Shingeki no Bahamut: Genesis,1308,519,7.63,175002.0,394747,1652,TV,12,Finished Airing,Fall,2014,Action,
Shingeki no Bahamut: Genesis,1308,519,7.63,175002.0,394747,1652,TV,12,Finished Airing,Fall,2014,Adventure,
Shingeki no Bahamut: Genesis,1308,519,7.63,175002.0,394747,1652,TV,12,Finished Airing,Fall,2014,Fantasy,
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,Mystery,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,Supernatural,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,Suspense,Shounen
World Trigger,1428,521,7.58,136354.0,394197,2639,TV,73,Finished Airing,Fall,2014,Action,Shounen
World Trigger,1428,521,7.58,136354.0,394197,2639,TV,73,Finished Airing,Fall,2014,Sci-Fi,Shounen
World Trigger,1428,521,7.58,136354.0,394197,2639,TV,73,Finished Airing,Fall,2014,Supernatural,Shounen
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Drama,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Romance,
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3268,523,7.17,208675.0,392911,1487,TV,10,Finished Airing,Fall,2013,Comedy,
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3268,523,7.17,208675.0,392911,1487,TV,10,Finished Airing,Fall,2013,Romance,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,Action,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,Comedy,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,Fantasy,
Sekirei,3857,525,7.05,199067.0,392792,1658,TV,12,Finished Airing,Summer,2008,Action,Seinen
Sekirei,3857,525,7.05,199067.0,392792,1658,TV,12,Finished Airing,Summer,2008,Comedy,Seinen
Sekirei,3857,525,7.05,199067.0,392792,1658,TV,12,Finished Airing,Summer,2008,Ecchi,Seinen
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Action,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Sci-Fi,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,Drama,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,Fantasy,
Grisaia no Rakuen,981,528,7.77,212955.0,391585,2043,TV,10,Finished Airing,Spring,2015,Drama,
Grisaia no Rakuen,981,528,7.77,212955.0,391585,2043,TV,10,Finished Airing,Spring,2015,Romance,
Mousou Dairinin,1217,529,7.67,150581.0,387924,5161,TV,13,Finished Airing,Winter,2004,Avant Garde,
Mousou Dairinin,1217,529,7.67,150581.0,387924,5161,TV,13,Finished Airing,Winter,2004,Drama,
Mousou Dairinin,1217,529,7.67,150581.0,387924,5161,TV,13,Finished Airing,Winter,2004,Mystery,
Mousou Dairinin,1217,529,7.67,150581.0,387924,5161,TV,13,Finished Airing,Winter,2004,Supernatural,
Mousou Dairinin,1217,529,7.67,150581.0,387924,5161,TV,13,Finished Airing,Winter,2004,Suspense,
Nanatsu no Taizai: Funnu no Shinpan,6145,530,6.58,178518.0,387585,1536,TV,24,Finished Airing,Winter,2021,Action,Shounen
Nanatsu no Taizai: Funnu no Shinpan,6145,530,6.58,178518.0,387585,1536,TV,24,Finished Airing,Winter,2021,Adventure,Shounen
Nanatsu no Taizai: Funnu no Shinpan,6145,530,6.58,178518.0,387585,1536,TV,24,Finished Airing,Winter,2021,Fantasy,Shounen
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Action,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Adventure,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Comedy,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Fantasy,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Mystery,
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Action,Shounen
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Fantasy,Shounen
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Romance,Shounen
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Ecchi,Shounen
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Award Winning,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Comedy,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Drama,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Romance,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Supernatural,
Digimon Adventure,978,534,7.77,247412.0,384627,5094,TV,54,Finished Airing,Spring,1999,Action,Kids
Digimon Adventure,978,534,7.77,247412.0,384627,5094,TV,54,Finished Airing,Spring,1999,Adventure,Kids
Digimon Adventure,978,534,7.77,247412.0,384627,5094,TV,54,Finished Airing,Spring,1999,Comedy,Kids
Digimon Adventure,978,534,7.77,247412.0,384627,5094,TV,54,Finished Airing,Spring,1999,Fantasy,Kids
Tasogare Otome x Amnesia,855,535,7.83,175594.0,384559,4426,TV,12,Finished Airing,Spring,2012,Horror,Shounen
Tasogare Otome x Amnesia,855,535,7.83,175594.0,384559,4426,TV,12,Finished Airing,Spring,2012,Mystery,Shounen
Tasogare Otome x Amnesia,855,535,7.83,175594.0,384559,4426,TV,12,Finished Airing,Spring,2012,Romance,Shounen
Tasogare Otome x Amnesia,855,535,7.83,175594.0,384559,4426,TV,12,Finished Airing,Spring,2012,Supernatural,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,Sports,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,Ecchi,Shounen
Lycoris Recoil,319,537,8.22,172485.0,382387,6510,TV,13,Finished Airing,Summer,2022,,
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,Action,Shounen
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,Comedy,Shounen
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,Mystery,Shounen
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,Supernatural,Shounen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Action,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Award Winning,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Sci-Fi,Seinen
Durarara!!x2 Ten,622,540,7.97,194921.0,378795,753,TV,12,Finished Airing,Summer,2015,Action,
Durarara!!x2 Ten,622,540,7.97,194921.0,378795,753,TV,12,Finished Airing,Summer,2015,Mystery,
Durarara!!x2 Ten,622,540,7.97,194921.0,378795,753,TV,12,Finished Airing,Summer,2015,Supernatural,
Saijaku Muhai no Bahamut,6423,541,6.54,189877.0,378021,994,TV,12,Finished Airing,Winter,2016,Action,
Saijaku Muhai no Bahamut,6423,541,6.54,189877.0,378021,994,TV,12,Finished Airing,Winter,2016,Fantasy,
Saijaku Muhai no Bahamut,6423,541,6.54,189877.0,378021,994,TV,12,Finished Airing,Winter,2016,Romance,
Saijaku Muhai no Bahamut,6423,541,6.54,189877.0,378021,994,TV,12,Finished Airing,Winter,2016,Ecchi,
Mikakunin de Shinkoukei,2197,542,7.38,176075.0,377959,1189,TV,12,Finished Airing,Winter,2014,Comedy,
Mikakunin de Shinkoukei,2197,542,7.38,176075.0,377959,1189,TV,12,Finished Airing,Winter,2014,Romance,
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,166,543,8.41,219996.0,377882,1397,Movie,1,Finished Airing,,2019,Drama,
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,166,543,8.41,219996.0,377882,1397,Movie,1,Finished Airing,,2019,Fantasy,
Shinmai Maou no Testament Burst,4894,544,6.82,209198.0,377479,553,TV,10,Finished Airing,Fall,2015,Action,
Shinmai Maou no Testament Burst,4894,544,6.82,209198.0,377479,553,TV,10,Finished Airing,Fall,2015,Fantasy,
Shinmai Maou no Testament Burst,4894,544,6.82,209198.0,377479,553,TV,10,Finished Airing,Fall,2015,Romance,
Shinmai Maou no Testament Burst,4894,544,6.82,209198.0,377479,553,TV,10,Finished Airing,Fall,2015,Ecchi,
IS: Infinite Stratos 2,6837,545,6.47,219798.0,376893,513,TV,12,Finished Airing,Fall,2013,Action,
IS: Infinite Stratos 2,6837,545,6.47,219798.0,376893,513,TV,12,Finished Airing,Fall,2013,Comedy,
IS: Infinite Stratos 2,6837,545,6.47,219798.0,376893,513,TV,12,Finished Airing,Fall,2013,Sci-Fi,
IS: Infinite Stratos 2,6837,545,6.47,219798.0,376893,513,TV,12,Finished Airing,Fall,2013,Ecchi,
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,804,546,7.85,243453.0,376884,620,OVA,1,Finished Airing,,2016,Comedy,
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,804,546,7.85,243453.0,376884,620,OVA,1,Finished Airing,,2016,Fantasy,
Kami nomi zo Shiru Sekai II,774,547,7.88,232892.0,376834,980,TV,12,Finished Airing,Spring,2011,Comedy,Shounen
Kami nomi zo Shiru Sekai II,774,547,7.88,232892.0,376834,980,TV,12,Finished Airing,Spring,2011,Romance,Shounen
Kami nomi zo Shiru Sekai II,774,547,7.88,232892.0,376834,980,TV,12,Finished Airing,Spring,2011,Supernatural,Shounen
D-Frag!,1656,548,7.52,192492.0,376384,2301,TV,12,Finished Airing,Winter,2014,,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,Comedy,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,Romance,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,Ecchi,Seinen
3-gatsu no Lion 2nd Season,16,550,8.94,187221.0,375861,14702,TV,22,Finished Airing,Fall,2017,Drama,Seinen
