,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
15,Bishoujo Senshi Sailor Moon S,766,1462,7.88,74250,138950,1376,TV,38,Finished Airing,Spring,1994,"['TV Asahi', 'Toei Advertising']","['VIZ Media', 'Geneon Entertainment USA']",['Toei Animation'],"['Fantasy', 'Romance']",Mahou Shoujo,Shoujo
16,Carole & Tuesday,767,696,7.88,135435,309279,2840,TV,24,Finished Airing,Spring,2019,"['Fuji TV', 'flying DOG', 'BS Fuji', 'Hakuhodo DY Music & Pictures', 'Hakuhodo DY Media Partners']",['Sentai Filmworks'],['Bones'],"['Drama', 'Sci-Fi']",Music,N/A
17,Densetsu Kyojin Ideon: Hatsudou-hen,768,6124,7.88,3371,9200,181,Movie,1,Finished Airing,N/A,1982,['add some'],['Maiden Japan'],['Sunrise'],"['Drama', 'Sci-Fi']","['Mecha', 'Space']",N/A
18,Detective Conan Movie 02: The Fourteenth Target,769,2569,7.88,37023,60188,67,Movie,1,Finished Airing,N/A,1998,['add some'],['Funimation'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
19,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,770,3341,7.88,21121,36989,56,Movie,1,Finished Airing,N/A,1988,"['Artland', 'Madhouse', 'Kitty Films', 'Tokuma Shoten', 'Tokuma Japan Communications']",['Sentai Filmworks'],['Kitty Film Mitaka Studio'],"['Action', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",N/A
20,Hoozuki no Reitetsu 2nd Season,771,3012,7.88,17898,44798,104,TV,13,Finished Airing,Fall,2017,"['Kodansha', 'King Records']",['Sentai Filmworks'],['Studio Deen'],"['Comedy', 'Fantasy', 'Supernatural']",Mythology,Seinen
21,Inochi no Tabekata,772,8232,7.88,2840,4421,24,Music,1,Finished Airing,N/A,2020,['add some'],['add some'],['add some'],"['Horror', 'Supernatural']",Music,N/A
22,Kami nomi zo Shiru Sekai II,773,546,7.88,232749,376507,978,TV,12,Finished Airing,Spring,2011,"['TV Tokyo', 'Geneon Universal Entertainment']",['Sentai Filmworks'],['Manglobe'],"['Comedy', 'Romance', 'Supernatural']","['Harem', 'Otaku Culture']",Shounen
23,BanG Dream! Movie: Poppin' Dream!,774,6845,7.87,1436,6985,51,Movie,1,Finished Airing,N/A,2022,['add some'],['add some'],['SANZIGEN'],N/A,Music,N/A
24,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,775,1088,7.87,129448,199109,675,Movie,1,Finished Airing,N/A,2012,"['Yahoo! Japan', 'Good Smile Company', 'Beyond C.', 'Rialto Entertainment']","['VIZ Media', 'NYAV Post']",['Studio 4°C'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']","['Gore', 'Military', 'Mythology']",Seinen
25,Carnival Phantasm,776,1130,7.87,92170,189014,1564,OVA,12,Finished Airing,N/A,2011,"['Bandai Visual', 'Notes']",['add some'],['Lerche'],"['Comedy', 'Supernatural']",Parody,N/A
26,Golden Kamuy,777,605,7.87,145673,348623,3799,TV,12,Finished Airing,Spring,2018,"['Magic Capsule', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'Good Smile Company', 'Sammy', 'Shueisha', 'JR East Marketing & Communications', 'Twin Engine']",['Funimation'],['Geno Studio'],"['Action', 'Adventure']","['Adult Cast', 'Historical', 'Military']",Seinen
27,High☆Speed! Movie: Free! Starting Days,778,2037,7.87,40399,88679,274,Movie,1,Finished Airing,N/A,2015,"['Shochiku', 'Asahi Broadcasting', 'I Will']",['Funimation'],['Kyoto Animation'],"['Drama', 'Sports']",School,N/A
28,Zan Sayonara Zetsubou Sensei,779,1836,7.87,39595,103421,230,TV,13,Finished Airing,Summer,2009,['add some'],['add some'],['Shaft'],N/A,"['Gag Humor', 'Parody', 'School']",Shounen
29,Machikado Mazoku: 2-choume,780,2593,7.87,19282,59435,307,TV,12,Finished Airing,Spring,2022,"['Pony Canyon', 'Houbunsha', 'Medicos Entertainment', 'BS11', 'RAY', 'Nichion']",['Sentai Filmworks'],['J.C.Staff'],"['Comedy', 'Fantasy']","['CGDCT', 'Mahou Shoujo', 'School']",N/A
30,Mahou Shoujo Lyrical Nanoha: The Movie 1st,781,3705,7.87,14826,30192,190,Movie,1,Finished Airing,N/A,2010,['Aniplex'],['add some'],['Seven Arcs'],"['Action', 'Comedy', 'Drama', 'Sci-Fi']",Mahou Shoujo,N/A
31,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,782,2081,7.87,51583,85786,101,Special,1,Finished Airing,N/A,2014,['add some'],['Funimation'],['Toei Animation'],"['Adventure', 'Fantasy']",N/A,Shounen
32,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,783,1316,7.87,88201,161657,290,OVA,1,Finished Airing,N/A,2009,['add some'],['Funimation'],"[""Brain's Base"", 'Marvy Jack']","['Adventure', 'Fantasy', 'Romance']",Adult Cast,N/A
33,Osomatsu-san Movie,784,5148,7.87,5796,14097,79,Movie,1,Finished Airing,N/A,2019,['Shochiku'],['add some'],['Pierrot'],N/A,"['Gag Humor', 'Parody']",N/A
34,Shingeki no Kyojin OVA,785,464,7.87,252608,432464,881,OVA,3,Finished Airing,N/A,2013,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",['Funimation'],['Wit Studio'],"['Action', 'Drama']","['Gore', 'Survival']",Shounen
35,Top wo Nerae! Gunbuster,786,1670,7.87,49726,117907,2594,OVA,6,Finished Airing,N/A,1988,"['Studio Fantasia', 'Tohokushinsha Film Corporation']","['Discotek Media', 'Manga Entertainment', 'Bandai Visual USA']",['Gainax'],"['Action', 'Award Winning', 'Comedy', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",N/A
36,Lupin III vs. Detective Conan: The Movie,787,3702,7.86,15782,30280,40,Movie,1,Finished Airing,N/A,2013,['add some'],['Discotek Media'],['TMS Entertainment'],"['Action', 'Comedy', 'Mystery']",N/A,Shounen
37,Magic Kaito 1412,788,1668,7.86,54627,117942,1052,TV,24,Finished Airing,Fall,2014,"['Aniplex', 'Yomiuri Telecasting', 'DAX Production']",['add some'],['A-1 Pictures'],"['Adventure', 'Comedy', 'Romance']",N/A,Shounen
38,Musekinin Kanchou Tylor,789,2952,7.86,15227,46443,526,TV,26,Finished Airing,Winter,1993,"['VAP', 'Big West', 'King Records', 'Media Rings', 'TV Setouchi']",['Nozomi Entertainment'],['Tatsunoko Production'],"['Comedy', 'Sci-Fi']","['Adult Cast', 'Military', 'Parody', 'Space']",N/A
39,Noragami Aragoto OVA,790,872,7.86,132383,248368,361,OVA,2,Finished Airing,N/A,2015,['add some'],['add some'],['Bones'],"['Comedy', 'Fantasy']",Mythology,Shounen
40,Sayonara Zetsubou Sensei,791,640,7.86,124254,331991,4603,TV,12,Finished Airing,Summer,2007,"['Starchild Records', 'Omnibus Japan']","['Nozomi Entertainment', 'Media Blasters']",['Shaft'],N/A,"['Gag Humor', 'Parody', 'School']",Shounen
41,Seitokai Yakuindomo* OVA,792,2237,7.86,31031,75983,95,OVA,10,Finished Airing,N/A,2014,['Starchild Records'],['add some'],['GoHands'],N/A,"['Gag Humor', 'School']",Shounen
42,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,793,2492,7.86,30749,63717,212,Movie,1,Finished Airing,N/A,2014,['Kadokawa Shoten'],['add some'],['Studio Deen'],"['Boys Love', 'Comedy', 'Drama', 'Romance']","['Childcare', 'Workplace']",N/A
43,Tennis no Ouji-sama,794,1218,7.86,81019,175566,2974,TV,178,Finished Airing,Fall,2001,"['Production I.G', 'Nihon Ad Systems']","['Funimation', 'VIZ Media']",['Trans Arts'],N/A,School,Shounen
44,Tiger & Bunny,795,985,7.86,88315,219395,2945,TV,25,Finished Airing,Spring,2011,"['Bandai Visual', 'Mainichi Broadcasting System', 'Tohokushinsha Film Corporation']",['VIZ Media'],['Sunrise'],"['Action', 'Comedy', 'Mystery']","['Adult Cast', 'Super Power']",N/A
45,Beelzebub,796,343,7.86,269465,570726,5229,TV,60,Finished Airing,Winter,2011,"['Pierrot', 'Dentsu', 'Yomiuri Telecasting', 'Shueisha']",['Discotek Media'],['Pierrot Plus'],"['Action', 'Comedy', 'Supernatural']","['Childcare', 'Delinquents', 'Mythology', 'School']",Shounen
46,Durarara!! Specials,797,1295,7.86,91938,163987,153,Special,2,Finished Airing,N/A,2010,['Aniplex'],['Aniplex of America'],"[""Brain's Base""]","['Action', 'Comedy', 'Supernatural']",N/A,N/A
47,InuYasha,798,230,7.86,371451,751604,17566,TV,167,Finished Airing,Fall,2000,"['Yomiuri Telecasting', 'Shogakukan']",['VIZ Media'],['Sunrise'],"['Action', 'Adventure', 'Fantasy', 'Romance']","['Historical', 'Mythology', 'Time Travel']",Shounen
48,Kidou Senshi Gundam: Suisei no Majo - Prologue,799,3758,7.86,19521,29374,44,Special,1,Finished Airing,N/A,2022,"['Sotsu', 'Mainichi Broadcasting System', 'Bandai Namco Filmworks']",['add some'],['Sunrise'],N/A,"['Mecha', 'Space']",N/A
49,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,800,117,7.86,697583,1110996,16759,TV,12,Finished Airing,Summer,2017,"['Studio Hibari', 'Lantis', 'Media Factory', 'AT-X', 'Sony Music Communications', 'Toranoana', 'Crunchyroll', 'Kadokawa Media House', 'AKABEiSOFT2']",['Funimation'],['Lerche'],N/A,"['Psychological', 'School']",N/A
