,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
16,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,48,817,8.71,132924,265947,6084,OVA,4,Finished Airing,N/A,1999,['Aniplex'],"['ADV Films', 'Aniplex of America']",['Studio Deen'],"['Action', 'Drama', 'Romance']","['Adult Cast', 'Historical', 'Martial Arts', 'Samurai']",Shounen
17,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,11483,818,5.55,116821,265973,451,TV,12,Finished Airing,Summer,2019,"['Aniplex', 'Toranoana', 'Tokyo MX', 'Q-Tec', 'BS11', 'Contents Seed', 'Kadokawa', 'KLab']",['Aniplex of America'],['J.C.Staff'],"['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",N/A,N/A
18,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",5524,819,6.7,127894,265891,430,TV,12,Finished Airing,Fall,2015,"['Sotsu', 'AT-X', 'Memory-Tech', 'Showgate', 'Happinet Pictures', 'BS Fuji', 'MAGES.', 'Contents Seed', 'Ichijinsha']",['Funimation'],['SILVER LINK.'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",N/A
19,Princess Connect! Re:Dive,3859,820,7.05,113118,264853,983,TV,13,Finished Airing,Spring,2020,"['WOWOW', 'Nippon Columbia', 'Tokyo MX', 'BS11', 'Cygames']",['add some'],['CygamesPictures'],"['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",N/A,N/A
20,Angel Beats! Specials,1500,821,7.56,155706,264350,314,Special,2,Finished Airing,N/A,2010,"['Aniplex', 'Visual Arts']",['Sentai Filmworks'],['P.A. Works'],"['Comedy', 'Supernatural']",School,N/A
21,100-man no Inochi no Ue ni Ore wa Tatteiru,6667,822,6.5,134114,264245,586,TV,12,Finished Airing,Fall,2020,"['Lantis', 'Warner Bros. Japan']",['Crunchyroll'],['Maho Film'],"['Action', 'Drama', 'Fantasy']","['Isekai', 'Survival']",Shounen
22,Fate/kaleid liner Prisma☆Illya,3906,823,7.04,119168,263499,1008,TV,10,Finished Airing,Summer,2013,"['Lantis', 'Kadokawa Shoten', 'AT-X', 'DAX Production', 'KlockWorx', 'Notes', 'Dwango', 'Tokyo MX', 'Docomo Anime Store', 'Kadokawa Media House']",['Sentai Filmworks'],['SILVER LINK.'],"['Action', 'Comedy', 'Fantasy']",Mahou Shoujo,N/A
23,Kanon (2006),635,824,7.96,133164,262649,4332,TV,24,Finished Airing,Fall,2006,"['Pony Canyon', 'TBS', 'Movic']","['ADV Films', 'Funimation']",['Kyoto Animation'],"['Drama', 'Romance', 'Supernatural']",N/A,N/A
24,Black Cat (TV),2422,825,7.33,126344,262186,1768,TV,23,Finished Airing,Fall,2005,"['GDH', 'Dentsu', 'TBS', 'Sotsu Music Publishing']",['Funimation'],['Gonzo'],"['Adventure', 'Comedy', 'Sci-Fi']",Super Power,Shounen
25,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,8159,826,6.24,118789,261596,424,TV,10,Finished Airing,Fall,2017,"['AT-X', 'Nippon Columbia', 'KlockWorx', 'Sony Music Communications', 'Toranoana', 'Glovision', 'Sammy', 'Kadokawa Media House', 'Production Ace', 'Kadokawa']",['Sentai Filmworks'],"['Diomedéa', 'Studio Blanc.']","['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",N/A
26,Nurarihyon no Mago,1351,827,7.62,114602,261374,1325,TV,24,Finished Airing,Summer,2010,"['Yomiuri Telecasting', 'Yomiko Advertising', 'Pony Canyon', 'Toho', 'Shueisha', 'BS11', 'Hakuhodo DY Media Partners', 'Imagine']",['VIZ Media'],['Studio Deen'],"['Action', 'Supernatural']",Mythology,Shounen
27,Hajime no Ippo: New Challenger,64,828,8.66,152665,260967,1667,TV,26,Finished Airing,Winter,2009,"['VAP', 'Kodansha', 'Nippon Television Network']",['add some'],['Madhouse'],N/A,Combat Sports,Shounen
28,Ao no Exorcist Movie,1442,829,7.58,137047,260596,398,Movie,1,Finished Airing,N/A,2012,"['Aniplex', 'Shueisha']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Fantasy']","['Mythology', 'School']",Shounen
29,Tejina-senpai,7182,830,6.41,121071,259900,456,TV,12,Finished Airing,Summer,2019,"['Nihon Ad Systems', 'Kodansha', 'KlockWorx', 'flying DOG', 'Avex Pictures', 'Q-Tec', 'Docomo Anime Store', 'GYAO!', 'BS NTV', 'Marui Group']",['add some'],['LIDENFILMS'],"['Comedy', 'Ecchi']","['Performing Arts', 'Romantic Subtext', 'School']",Seinen
30,Saihate no Paladin,4827,831,6.84,114737,259823,1302,TV,12,Finished Airing,Fall,2021,"['DAX Production', 'Docomo Anime Store', 'bilibili', 'Overlap', 'Good Smile Film']",['add some'],"[""Children's Playground Entertainment""]","['Action', 'Adventure', 'Fantasy']","['Isekai', 'Reincarnation']",N/A
31,Promare,657,833,7.94,126910,259804,3161,Movie,1,Finished Airing,N/A,2019,"['Aniplex', 'Half H.P Studio', 'SANZIGEN', 'XFLAG', 'Toho Visual Entertainment', 'VV-ALKLINE', 'Deho Gallery']",['GKIDS'],['Trigger'],"['Action', 'Sci-Fi']","['Mecha', 'Super Power']",N/A
32,Isekai Ojisan,774,832,7.88,70332,259642,1383,TV,13,Finished Airing,Summer,2022,"['Movic', 'AT-X', 'Sammy', 'BS11', 'Kadokawa Media House', 'Kadokawa']",['add some'],['AtelierPontdarc'],"['Comedy', 'Fantasy']","['Adult Cast', 'Isekai', 'Otaku Culture', 'Parody']",N/A
33,Akuma no Riddle,6023,834,6.6,124088,258844,1017,TV,12,Finished Airing,Spring,2014,"['Mainichi Broadcasting System', 'Pony Canyon', 'DAX Production']",['Funimation'],['Diomedéa'],"['Action', 'Girls Love']",School,N/A
34,Psycho-Pass Movie,1139,835,7.71,130610,258322,526,Movie,1,Finished Airing,N/A,2015,"['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'Kyoraku Industrial Holdings']",['Funimation'],['Production I.G'],"['Action', 'Sci-Fi']","['Adult Cast', 'Detective', 'Military']",N/A
35,Fate/Grand Order: Zettai Majuu Sensen Babylonia,667,836,7.94,121172,258299,2421,TV,21,Finished Airing,Fall,2019,"['Aniplex', 'Notes', 'Delightworks']",['Aniplex of America'],['CloverWorks'],"['Action', 'Fantasy', 'Supernatural']",Isekai,N/A
36,Skip Beat!,482,837,8.08,135738,258020,5061,TV,25,Finished Airing,Fall,2008,"['Sotsu', 'Pony Canyon', 'Hakusensha', 'TV Tokyo Music']",['Pied Piper'],['Hal Film Maker'],"['Comedy', 'Drama', 'Romance']","['Love Polygon', 'Showbiz']",Shoujo
37,One Piece Film: Z,412,838,8.14,164132,257973,582,Movie,1,Finished Airing,N/A,2012,['Shueisha'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
38,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",5816,839,6.65,116416,257953,1218,TV,12,Finished Airing,Fall,2020,"['Pony Canyon', 'Bit grooove promotion', 'A3']",['Funimation'],['SILVER LINK.'],"['Action', 'Fantasy', 'Romance']",Military,N/A
39,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",3173,840,7.19,125996,257541,1579,TV,12,Finished Airing,Spring,2022,"['Pony Canyon', 'AT-X', 'DAX Production', 'Docomo Anime Store', 'Overlap', 'Crunchyroll', 'Muse Communication', 'MAGNET']",['add some'],"['Studio Kai', 'HORNETS']","['Action', 'Fantasy']",Isekai,N/A
40,Nyan Koi!,3425,841,7.14,132727,257258,579,TV,12,Finished Airing,Fall,2009,"['Pony Canyon', 'TBS', 'Movic', 'Flex Comix']",['Sentai Filmworks'],['AIC'],"['Comedy', 'Romance']",Harem,N/A
41,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,7596,842,6.34,128610,257094,826,TV,12,Finished Airing,Winter,2021,"['AT-X', 'NBCUniversal Entertainment Japan', 'Sammy', 'BS11', 'JR East Marketing & Communications', 'GREE', 'SB Creative', 'Tapioca']",['Funimation'],['LIDENFILMS'],"['Adventure', 'Fantasy']",N/A,N/A
42,Higurashi no Naku Koro ni Gou,3081,843,7.2,82732,256918,1435,TV,24,Finished Airing,Fall,2020,"['Frontier Works', 'Sotsu', 'MAGES.', 'Tokyo MX', 'Infinite', 'BS11', 'Daiichi Shokai', 'Kadokawa', 'ELF-IN']",['Funimation'],['Passione'],"['Horror', 'Mystery', 'Supernatural', 'Suspense']","['Gore', 'Psychological']",N/A
43,Hachimitsu to Clover,569,844,8.01,81017,256901,4117,TV,24,Finished Airing,Spring,2005,"['Dentsu', 'Genco', 'Fuji TV', 'Asmik Ace', 'Shueisha']","['VIZ Media', 'Discotek Media']",['J.C.Staff'],"['Comedy', 'Drama', 'Romance']","['Adult Cast', 'Love Polygon', 'Visual Arts']",Josei
44,Zero kara Hajimeru Mahou no Sho,3776,845,7.07,122050,256823,596,TV,12,Finished Airing,Spring,2017,"['Sotsu', 'Lantis', 'Half H.P Studio', 'Happinet Pictures', 'Infinite']",['Sentai Filmworks'],['White Fox'],"['Action', 'Adventure', 'Fantasy']",Anthropomorphic,N/A
45,Jitsu wa Watashi wa,4786,846,6.85,121536,256736,530,TV,13,Finished Airing,Summer,2015,"['TV Tokyo', 'Sotsu', 'MediaNet', 'Pony Canyon', 'AT-X', 'DAX Production', 'Asmik Ace', '3xCube', 'Akita Shoten', 'TMS Music']",['Discotek Media'],['TMS Entertainment'],"['Comedy', 'Fantasy', 'Romance']","['Harem', 'School', 'Vampire']",Shounen
46,Love Hina,3591,847,7.1,132873,256718,1447,TV,24,Finished Airing,Spring,2000,"['TV Tokyo', 'Yomiko Advertising']","['Funimation', 'Bandai Entertainment']",['Xebec'],"['Comedy', 'Romance', 'Ecchi']",Harem,Shounen
47,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,1416,848,7.59,157042,256077,469,OVA,1,Finished Airing,N/A,2013,['add some'],['add some'],"[""Brain's Base""]","['Comedy', 'Romance']","['Love Polygon', 'School']",N/A
48,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",928,849,7.79,164160,255748,569,Special,1,Finished Airing,N/A,2009,['Animation Do'],['Sentai Filmworks'],['Kyoto Animation'],"['Drama', 'Romance']",School,N/A
49,Midara na Ao-chan wa Benkyou ga Dekinai,5339,850,6.73,126014,255634,570,TV,12,Finished Airing,Spring,2019,"['Mainichi Broadcasting System', 'Kodansha', 'DMM pictures']",['Sentai Filmworks'],['SILVER LINK.'],"['Comedy', 'Romance', 'Ecchi']",School,Shounen
