,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
14,Orange,1337,215,7.62,373852,775536,6603,TV,13,Finished Airing,Summer,2016,"['TMS Entertainment', 'DAX Production', 'TOHO animation', 'Lawson', 'ABC Animation', 'MediaLink Entertainment Limited']","['Funimation', 'Crunchyroll']",['Telecom Animation Film'],"['Drama', 'Romance', 'Sci-Fi']","['Love Polygon', 'School', 'Time Travel']",Shoujo
15,Ookami to Koushinryou,311,216,8.23,375082,775149,17416,TV,13,Finished Airing,Winter,2008,"['Victor Entertainment', 'Pony Canyon', 'Movic', 'Kadokawa Pictures Japan']","['Funimation', 'Kadokawa Pictures USA']",['Imagin'],"['Adventure', 'Fantasy', 'Romance']",Adult Cast,N/A
16,Great Teacher Onizuka,55,217,8.69,381150,773314,24807,TV,43,Finished Airing,Summer,1999,"['Aniplex', 'Fuji TV']","['Discotek Media', 'Tokyopop']",['Pierrot'],"['Comedy', 'Drama']","['Delinquents', 'School', 'Workplace']",Shounen
17,FLCL,542,218,8.03,411709,772855,28378,OVA,6,Finished Airing,N/A,2000,"['Starchild Records', 'GANSIS']","['Funimation', 'Synch-Point']","['Gainax', 'Production I.G']","['Action', 'Avant Garde', 'Comedy', 'Sci-Fi']","['Mecha', 'Parody', 'Psychological']",N/A
18,Ookami Kodomo no Ame to Yuki,91,219,8.58,437410,771692,10989,Movie,1,Finished Airing,N/A,2012,"['Madhouse', 'VAP', 'Dentsu', 'Yomiuri Telecasting', 'Kadokawa Shoten', 'Toho', 'Hiroshima Television']",['Funimation'],['Studio Chizu'],"['Award Winning', 'Fantasy', 'Slice of Life']",Childcare,N/A
19,Dragon Ball Super,1972,220,7.43,496400,770981,9749,TV,131,Finished Airing,Summer,2015,"['Yomiko Advertising', 'Fuji TV']",['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",Shounen
20,Higurashi no Naku Koro ni,747,221,7.89,378418,770156,20533,TV,26,Finished Airing,Spring,2006,"['Geneon Universal Entertainment', 'Frontier Works', 'Sotsu', 'DAX Production']","['Sentai Filmworks', 'Geneon Entertainment USA']",['Studio Deen'],"['Horror', 'Mystery', 'Supernatural', 'Suspense']","['Gore', 'Psychological']",N/A
21,Koutetsujou no Kabaneri,2705,222,7.27,409297,768724,3386,TV,12,Finished Airing,Spring,2016,"['Aniplex', 'Dentsu', 'Fuji TV', 'Kyoraku Industrial Holdings', 'Kansai Telecasting']","['Funimation', 'Crunchyroll']",['Wit Studio'],"['Action', 'Drama', 'Fantasy', 'Horror']","['Gore', 'Historical', 'Survival']",N/A
22,Kaguya-sama wa Kokurasetai: Ultra Romantic,6,223,9.06,413171,767899,27539,TV,13,Finished Airing,Spring,2022,"['Aniplex', 'Mainichi Broadcasting System', 'Magic Capsule', 'Shueisha', 'JR East Marketing & Communications']",['Aniplex of America'],['A-1 Pictures'],"['Comedy', 'Romance']",School,Seinen
23,Free!,2356,224,7.34,422662,765953,9386,TV,12,Finished Airing,Summer,2013,"['Lantis', 'Iwatobi High School Swimming Club', 'Asahi Broadcasting']","['Funimation', 'Discotek Media', 'Crunchyroll']","['Kyoto Animation', 'Animation Do']",N/A,School,N/A
24,High School DxD BorN,1979,225,7.43,485501,761458,3837,TV,12,Finished Airing,Spring,2015,"['Genco', 'Lantis', 'Movic', 'AT-X', 'Memory-Tech', 'Showgate', 'Fujimi Shobo', 'Kadokawa']",['Funimation'],['TNK'],"['Action', 'Comedy', 'Romance', 'Ecchi']","['Harem', 'Mythology', 'School']",N/A
25,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2863,226,7.24,414548,760521,3747,TV,12,Finished Airing,Summer,2015,"['Frontier Works', 'Shogakukan-Shueisha Productions', 'Genco', 'Starchild Records', 'AT-X', 'KlockWorx']",['Funimation'],['J.C.Staff'],"['Comedy', 'Ecchi']","['Gag Humor', 'School']",N/A
26,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",1169,227,7.69,427758,759013,5952,TV,12,Finished Airing,Summer,2015,"['Genco', 'Magic Capsule', 'Warner Bros. Japan', 'KlockWorx', 'Showgate', 'Bandai Namco Games']",['Sentai Filmworks'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']","['Isekai', 'Military']",N/A
27,Toki wo Kakeru Shoujo,431,228,8.12,437152,755691,5714,Movie,1,Finished Airing,N/A,2006,"['Kadokawa Shoten', 'Bandai', 'Memory-Tech', 'Happinet Pictures']","['Funimation', 'Bandai Entertainment', 'Kadokawa Pictures USA']",['Madhouse'],"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']","['School', 'Time Travel']",N/A
28,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252,755423,1996,TV,12,Finished Airing,Summer,2019,"['Genco', 'Movic', 'Warner Bros. Japan', 'KlockWorx', 'SoftBank Creative', 'Hakuhodo DY Music & Pictures', 'Egg Firm', 'FuRyu', 'GREE']",['Sentai Filmworks'],['J.C.Staff'],"['Action', 'Adventure', 'Fantasy']",N/A,N/A
29,InuYasha,798,230,7.86,371882,752639,17590,TV,167,Finished Airing,Fall,2000,"['Yomiuri Telecasting', 'Shogakukan']",['VIZ Media'],['Sunrise'],"['Action', 'Adventure', 'Fantasy', 'Romance']","['Historical', 'Mythology', 'Time Travel']",Shounen
30,Fruits Basket 1st Season,315,231,8.22,353723,748954,14544,TV,25,Finished Airing,Spring,2019,"['TV Tokyo', 'TV Osaka', 'Nihon Ad Systems', 'Hakusensha', 'Avex Pictures', 'TMS Music', '8PAN']",['Funimation'],['TMS Entertainment'],"['Drama', 'Romance', 'Supernatural']","['Love Polygon', 'School']",Shoujo
31,Shinsekai yori,252,232,8.29,267318,746707,21646,TV,25,Finished Airing,Fall,2012,"['Aniplex', 'TV Asahi', 'Pony Canyon']",['Sentai Filmworks'],['A-1 Pictures'],"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Supernatural']",Psychological,N/A
32,Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415,742810,2875,TV,12,Finished Airing,Fall,2015,"['NBCUniversal Entertainment Japan', 'Shueisha']",['Funimation'],['Wit Studio'],"['Action', 'Drama', 'Supernatural']","['Military', 'Vampire']",Shounen
33,Yamada-kun to 7-nin no Majo,1535,234,7.56,421693,742551,3974,TV,12,Finished Airing,Spring,2015,"['Dentsu', 'Frontier Works', 'Kodansha', 'Rakuonsha', 'Ultra Super Pictures', 'Memory-Tech', 'Daiichikosho', 'Lawson HMV Entertainment', 'Amuse', 'Animatic', 'A-Sketch']","['Funimation', 'Crunchyroll']",['LIDENFILMS'],"['Comedy', 'Mystery', 'Romance', 'Supernatural']","['Harem', 'School']",Shounen
34,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321,741818,16476,TV,12,Finished Airing,Fall,2021,"['Frontier Works', 'TOHO animation', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE Entertainment']",['Funimation'],['Studio Bind'],"['Drama', 'Fantasy', 'Ecchi']","['Isekai', 'Reincarnation']",N/A
35,Haikyuu!! To the Top Part 2,102,236,8.55,430380,733584,5835,TV,12,Finished Airing,Fall,2020,"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Sentai Filmworks'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
36,K,1934,237,7.44,368589,731401,6595,TV,13,Finished Airing,Fall,2012,"['Starchild Records', 'Mainichi Broadcasting System', 'KlockWorx']",['VIZ Media'],['GoHands'],"['Action', 'Mystery', 'Supernatural']",Super Power,N/A
37,"Ijiranaide, Nagatoro-san",2437,238,7.33,385457,728822,8550,TV,12,Finished Airing,Spring,2021,"['TMS Entertainment', 'Mainichi Broadcasting System', 'Kodansha', 'King Records']",['add some'],['Telecom Animation Film'],N/A,"['Romantic Subtext', 'School']",N/A
38,Sakamoto desu ga?,1524,239,7.56,368422,727856,2532,TV,12,Finished Airing,Spring,2016,"['Kadokawa Shoten', 'TBS', 'DAX Production', 'Daiichikosho', 'King Records', 'NichiNare']",['Sentai Filmworks'],['Studio Deen'],N/A,"['Gag Humor', 'School']",Seinen
39,Kakegurui××,3086,240,7.2,433216,722699,1938,TV,12,Finished Airing,Winter,2019,"['Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'KlockWorx', 'flying DOG', '81 Produce', 'Avex Pictures']",['Sentai Filmworks'],['MAPPA'],"['Drama', 'Mystery']","['High Stakes Game', 'Psychological', 'School', 'Strategy Game']",Shounen
40,Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676,716567,1551,TV,12,Finished Airing,Winter,2017,"['Aniplex', 'Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Shueisha']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Fantasy']","['Mythology', 'School']",Shounen
41,Kuroko no Basket 3rd Season,248,242,8.3,441722,714485,4998,TV,25,Finished Airing,Winter,2015,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",['add some'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
42,Monster Musume no Iru Nichijou,4176,243,6.98,410095,712387,3842,TV,12,Finished Airing,Summer,2015,"['Genco', 'Studio Hibari', 'TOHO animation', 'Toho Music']",['Sentai Filmworks'],['Lerche'],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Anthropomorphic', 'Harem']",Seinen
43,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2195,244,7.38,418829,710819,5631,TV,13,Finished Airing,Summer,2020,"['Aniplex', 'Movic', 'AT-X', 'Studio Mausu', 'Tokyo MX', 'Q-Tec', 'Docomo Anime Store', 'Medicos Entertainment', 'BS11', 'Contents Seed', 'Kadokawa', 'ADK Marketing Solutions']",['Aniplex of America'],['SILVER LINK.'],"['Action', 'Fantasy']","['Mythology', 'Reincarnation', 'School']",N/A
44,Grand Blue,161,245,8.43,380395,710439,17937,TV,12,Finished Airing,Summer,2018,"['Mainichi Broadcasting System', 'Kodansha', 'NBCUniversal Entertainment Japan', 'Avex Pictures', 'Q-Tec', 'JR East Marketing & Communications', 'GYAO!']",['add some'],['Zero-G'],N/A,Adult Cast,Seinen
45,Trigun,327,246,8.22,347955,709280,14515,TV,26,Finished Airing,Spring,1998,['Victor Entertainment'],"['Funimation', 'Geneon Entertainment USA']",['Madhouse'],"['Action', 'Adventure', 'Sci-Fi']",Adult Cast,Shounen
46,Chuunibyou demo Koi ga Shitai! Ren,1543,247,7.55,424321,703534,2483,TV,12,Finished Airing,Winter,2014,"['Lantis', 'TBS']",['Sentai Filmworks'],['Kyoto Animation'],"['Comedy', 'Romance']",School,N/A
47,Nisemonogatari,409,248,8.14,415355,703212,3834,TV,11,Finished Airing,Winter,2012,"['Aniplex', 'Kodansha', 'Rakuonsha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Supernatural', 'Ecchi']",N/A,N/A
48,Kiznaiver,2190,249,7.38,341318,701509,4806,TV,12,Finished Airing,Spring,2016,"['Aniplex', 'Movic', 'Ultra Super Pictures', 'Sammy', 'Asahi Broadcasting', 'BS11', 'Crunchyroll']",['Aniplex of America'],['Trigger'],"['Drama', 'Romance', 'Sci-Fi']",N/A,N/A
49,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,141,250,8.46,440912,701530,4577,Movie,1,Finished Airing,N/A,2019,"['Nippon Columbia', 'Toranoana', 'MAGES.', '81 Produce', 'Sammy', 'Kadokawa Media House', 'Kadokawa', 'Sony Music Solutions']",['add some'],['J.C.Staff'],"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",N/A
